ClassName,Attribute,DataType,Version,Notes
DefinedNotification,deliveryMechanismCode,"CD",3.0.3,"DEFINITION: A coded value specifying how the notification message is to be delivered. EXAMPLE(S): email OTHER NAME(S): NOTE(S):"
DefinedNotification,message,"ST",3.0.3,"DEFINITION: The text that is to be included in the notification. EXAMPLE(S): OTHER NAME(S): NOTE(S): The message text may contain substitution tags that when used in the context of a particular study are replaced with study name or study site etc."
DefinedNotification,messageTitle,"ST",3.0.3,"DEFINITION: The subject of the notification. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
DefinedObservation,bodyPositionCode,"CD",3.0.3,"DEFINITION: A coded value specifying the 3-dimensional spatial orientation of a subject during a particular observation. EXAMPLE(S): supine trendelenburg standing OTHER NAME(S): NOTE(S):"
DefinedObservation,focalDateRange,"EXPR<IVL<TS.DATETIME>>",3.0.3,"DEFINITION: The time period in which the observation result is held to be true expressed either as a simple date range or as an evaluable expression that references a study-defined date or milestone. EXAMPLE(S): For a survey question Have you traveled to Europe between 1990 and 1999? the focalDateRange would be January 1 1990 to December 31 1999. For the question Have you smoked in the last 2 months the focalDateRange would be an expression referencing a variable that represents the PerformedObservation.actualDateRange (a value yet to be defined) and a formula for the date range between when the question is asked (PerformedObservation.actualDateRange.low) and 2 months prior (PerformedObservation.actualDateRange.low - 2 months). OTHER NAME(S): NOTE(S): As an attribute with data type EXPR&lt;IVL&lt;TS.DATETIME&gt;&gt; focalDateRange can be used to express a simple date range such as January 1 1990 to December 31 1999 or a relative time expression that includes a variable that represents another date in the model that is a study-defined anchor point. The other date may or may not be known at the time the DefinedObservation is created but will be known by the time the PerformedObservation is created."
DefinedObservation,focalDuration,"PQ.TIME",3.0.3,"DEFINITION: A quantity of time in which the observation result is held to be true. EXAMPLE(S): 2 months is the focalDuration for the question Have you smoked in the last 2 months? OTHER NAME(S): NOTE(S): The focalDuration can be derived from the expression captured in the focalDateRange.EXPR&lt;IVL&lt;TS.DATETIME&gt;&gt;."
DefinedObservation,methodCode,"CD",3.0.3,"DEFINITION: A coded value specifying the technique that is used for the observation. EXAMPLE(S): Arterial puncture sphygmomanometry (for blood pressure measurement) Global introspection algorithm bayesian (for Adverse Event causality) Estrogen Receptor Assay Progesterone Receptor Assay p53 Assay (for clinical result assay) OTHER NAME(S): NOTE(S):"
DefinedObservation,targetAnatomicSiteCode,"CD",3.0.3,"DEFINITION: A coded value specifying the anatomic location that is the focus of the observation. EXAMPLE(S): lung leg OTHER NAME(S): NOTE(S): The target site of the observation result may be different than the target site of the observation that generated it. For instance the target site of the observation may be broad (e.g. skin) while the target site of the observation result is specific (e.g. skin on chest)."
DefinedObservation,targetAnatomicSiteLateralityCode,"CD",3.0.3,"DEFINITION: A coded value specifying the side of the body (or a paired organ) that is a target site for an observation. EXAMPLE(S): bilateral left right OTHER NAME(S): NOTE(S):"
DefinedObservationResult,comment,"ST",3.0.3,"DEFINITION: Additional description of the observation result. EXAMPLE(S): Guidance on how to perform the observation. OTHER NAME(S): NOTE(S):"
DefinedObservationResult,confidentialityCode,"CD",3.0.3,"DEFINITION: A coded value specifying the degree of privacy applicable for the observation result. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
DefinedObservationResult,derivationExpression,"ST",3.0.3,"DEFINITION: A character string containing a formal language expression that specifies how the observation result's attributes are should be or have been derived from input parameters associated with activity. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
DefinedObservationResult,targetAnatomicSiteCode,"CD",3.0.3,"DEFINITION: A coded value specifying the anatomic location that is the focus of an observation result. EXAMPLE(S): Arm for skin rash. OTHER NAME(S): NOTE(S): The target site of the observation result may be different than the target site of the observation that generated it. For instance the target site of the observation may be broad (e.g. skin) while the target site of the observation result is specific (e.g. skin on chest)."
DefinedObservationResult,targetAnatomicSiteLateralityCode,"CD",3.0.3,"DEFINITION: A coded value specifying the side of the body (or a paired organ) that is a target site for a procedure. EXAMPLE(S): bilateral left right OTHER NAME(S): NOTE(S):"
DefinedObservationResult,targetCodingSystem,"OID",3.0.3,"DEFINITION: The coding system to use for recording results for the associated activity or evaluation. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
DefinedObservationResult,typeCode,"CD",3.0.3,"DEFINITION: A coded value specifying the kind of observation result. EXAMPLE(S): For blood pressure the results might be 120 for systolic and 80 for diastolic where systolic and diastolic are the typeCode distinguishing the two numbers. OTHER NAME(S): NOTE(S):"
DefinedObservationResult,value,"ANY",3.0.3,"DEFINITION: Data or information that is determined by an act of observation. EXAMPLE(S): The result of a lab test physical finding self-reported symptom. The adverse event term code. OTHER NAME(S): NOTE(S): The DefinedObservationResult class can be used to represent defined ranges for contingencies by constraining the result attribute from ANY to IVL&lt;PQ&gt; for instance or any other range value. Such DefinedObservationResults may be used as criteria for conditional activities or repeated activities."
DefinedOptionRelationship,comment,"ST",3.0.3,"DEFINITION: Additional description of the option relationship. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
DefinedOptionRelationship,pauseQuantity,"URG<PQ.TIME>",3.0.3,"DEFINITION: A quantity of time that should elapse between when an activity is ready for execution and the actual beginning of the execution. EXAMPLE(S): Take a blood sample 15 minutes after administration of study drug or measure blood glucose 2 hours after each meal the pauseQuantity would be 15 minutes and 2 hours respectively. OTHER NAME(S): NOTE(S): The pauseQuantity defines the amount of time between two points in time: (1) the point when all preceding steps (in sequence) and preconditions of an activity have been completed and (2) the actual start of the activity. The completion of all pre-conditions and preceding steps (based on sequence number) indicates that an activity is ready for execution according to the definition above. The pauseQuantity counter or timeclock starts then and when the full amount of time is reached the activity begins. A pauseQuantity with a negative value means that the activity starts some amount of time prior to the estimated time that the activity is ready for execution i.e. prior to the estimated time that the pre-conditions and preceding steps will be completed."
DefinedOptionRelationship,priorityNumber,"INT.NONNEG",3.0.3,"DEFINITION: An integer specifying the relative preference for considering this relationship before other similar relationships having the same source activity. EXAMPLE(S): For multiple criteria this specifies which criteria are considered before others. For components with the same sequence number it specifies which ones are considered before others. Among alternatives or options that are being chosen by humans the priorityNumber specifies preference. OTHER NAME(S): NOTE(S): Relationships with lower priorityNumber values are considered before and above those with higher values. "
DefinedProcedure,approachAnatomicSiteCode,"CD",3.0.3,"DEFINITION: A coded value specifying the anatomic location or access point for a procedure. EXAMPLE(S): Arm for an injection Trans-abdominal for a nephrectomy OTHER NAME(S): NOTE(S):"
DefinedProcedure,approachAnatomicSiteLateralityCode,"CD",3.0.3,"DEFINITION: A coded value specifying the side of the body (or a paired organ) that is an access point for a procedure. EXAMPLE(S): bilateral left right OTHER NAME(S): NOTE(S):"
DefinedProcedure,methodCode,"CD",3.0.3,"DEFINITION: A coded value specifying the technique that is used for the procedure. EXAMPLE(S): For a specimen collection the methodCode could = finger stick veni puncture Abdominal/ ascites effusion Biopsy Bronchial alveolar lavage (BAL). For a cholecystectomy the methodCode could = open laproscopic. OTHER NAME(S): NOTE(S):"
DefinedProcedure,targetAnatomicSiteCode,"CD",3.0.3,"DEFINITION: A coded value specifying the anatomic location that is the focus of a procedure. EXAMPLE(S): Kidney for a nephrectomy OTHER NAME(S): NOTE(S): Multiple contiguous sites within the same organ system may be referenced."
DefinedProcedure,targetAnatomicSiteLateralityCode,"CD",3.0.3,"DEFINITION: A coded value specifying the side of the body (or a paired organ) that is a target site for a procedure. EXAMPLE(S): bilateral left right OTHER NAME(S): NOTE(S):"
DefinedRepeatActivityUntilRule,cessationPauseQuantity,"URG<PQ.TIME>",3.0.3,"DEFINITION: The length of time that should elapse after the observed result occurs and before the cessation of repeating the activity. EXAMPLE(S): Stop 20 days after the observed event occurs. OTHER NAME(S): NOTE(S):"
DefinedRepeatActivityUntilRule,comment,"ST",3.0.3,"DEFINITION: Additional description of the repeat activity until rule. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
DefinedSubstanceAdministration,doseFrequencyCode,"CD",3.0.3,"DEFINITION: A coded value specifying how often doses are administered. EXAMPLE(S): BID TID QID OTHER NAME(S): NOTE(S):"
DefinedSubstanceAdministration,dosePeriodCode,"CD",3.0.3,"DEFINITION: A coded value specifying the period during which the dose total is administered. EXAMPLE(S): daily course OTHER NAME(S): NOTE(S):"
DefinedSubstanceAdministration,doseRegimen,"ST",3.0.3,"DEFINITION: Text description of the intended schedule for administering a substance. EXAMPLE(S): 2 weeks on 2 weeks off OTHER NAME(S): NOTE(S): This represents the dosing calendar in a text format. This is a non-computational description that may need to be expanded as additional use cases arise."
DefinedSubstanceAdministration,periodProductDoseTotal,"EXPR<PQ>",3.0.3,"DEFINITION: Total of all doses of this agent in a given period of time. EXAMPLE(S): OTHER NAME(S): NOTE(S): The given period of time is defined in dosePeriodCode. This is needed because the dose may not always be derivable e.g. if it is a string and because it is often used as a cross-check on dose to ensure mistakes are not made in dosing subjects."
DefinedSubstanceAdministration,productDose,"EXPR<PQ>",3.0.3,"DEFINITION: The quantity of a substance or medication to be administered. EXAMPLE(S): 5 mg 20 mg of drug per kg of subject weight OTHER NAME(S): NOTE(S): DefinedSubstanceAdministration.productDose can contain a dose expressed in absolute or relative terms (e.g. mg or mg/kg). ScheduledSubstanceAdministration.productDose and PerformedSubstanceAdministration.productDose must contain a dose expressed in absolute terms (e.g. mg). If the DefinedSubstanceAdministration.productDose was expressed in relative terms (e.g. mg/kg) then the absolute dose must have been calculated using one or more observed factors as identified by the DefinedDoseExpressionVariableRelationship."
DefinedSubstanceAdministration,routeOfAdministrationCode,"CD",3.0.3,"DEFINITION: A coded value specifying the physiological path or method of introducing the substance into or onto the subject. EXAMPLE(S): oral intravenous nasal intradermal intracardial OTHER NAME(S): NOTE(S):"
Epoch,description,"ST",3.0.3,"DEFINITION: The textual representation of the epoch. EXAMPLE(S): The description for Screening Epoch could be A 2-week period during which eligibility is determined and baseline measurements are taken. The description for Treatment Epoch could be The first treatment epoch is a one-week period during which a single dose of one of the three investigational treatments is administered. OTHER NAME(S): NOTE(S):"
Epoch,name,"ST",3.0.3,"DEFINITION: A non-unique textual identifier for the epoch. EXAMPLE(S): first treatment epoch second treatment epoch first wash-out epoch second wash-out epoch OTHER NAME(S): NOTE(S): When multiple Epochs have the same purpose (e.g. treatment) then the titles will probably include order numbers to distinguish them."
Epoch,sequenceNumber,"INT.NONNEG",3.0.3,"DEFINITION: An integer specifying the relative sequential or temporal ordering of this epoch among other similar epochs in a study. EXAMPLE(S): In a Study that has Screening Treatment and Follow-Up epochs the sequence number indicates which Epoch precedes the other. OTHER NAME(S): NOTE(S):"
Epoch,targetAccrualNumberRange,"URG<INT.NONNEG>",3.0.3,"DEFINITION: A range of integers specifying the minimum and maximum number of subjects to be accrued for the epoch. EXAMPLE(S): OTHER NAME(S): NOTE(S): Derived from the summary of all arm accruals in that Epoch. This will be the same as the study level target accrual unless this study has parallel Epochs in which case the summary will only count the accruals for arms in this Epoch."
Epoch,typeCode,"CD",3.0.3,"DEFINITION: A coded value specifying the kind of epoch. EXAMPLE(S): screening treatment follow-up OTHER NAME(S): NOTE(S):"
ExpandedAccessStudyProtocolVersion,interventionDescription,"ST",3.0.3,"DEFINITION: A character string that provides the key details of the intervention. EXAMPLE(S): Interventions involving drugs may include dosage form dosage frequency and duration. (50 mg/m2 IV (in the vein) on day 5 of each 28 day cycle. Number of Cycles: until progression or unacceptable toxicity develops.) OTHER NAME(S): NOTE(S):"
InterventionalStudyProtocolVersion,acceptsHealthyVolunteersIndicator,"BL",3.0.3,"DEFINITION: Specifies whether persons who have not had the condition(s) being studied or otherwise related conditions or symptoms as specified in the eligibility requirements may participate in the study. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
InterventionalStudyProtocolVersion,allocationCode,"CD",3.0.3,"DEFINITION: A coded value specifying the method of assigning subjects to treatment or control groups. EXAMPLE(S): n/a randomized controlled trial non-randomized trial OTHER NAME(S): NOTE(S):"
InterventionalStudyProtocolVersion,blindedRoleCode,"DSET<CD>",3.0.3,"DEFINITION: A coded value specifying the roles of individuals who are masked for single or double blind studies. EXAMPLE(S): subject caregiver investigator outcomes assessor OTHER NAME(S): NOTE(S):"
InterventionalStudyProtocolVersion,blindingSchemaCode,"CD",3.0.3,"DEFINITION: A coded value specifying the type of masking used on a study protocol to ensure that the results are not biased by the subjects or investigators. EXAMPLE(S): Double-blinded would indicate that both the investigator and the study subject would not know whether the intervention was a placebo or an active therapeutic intervention. This will be drawn from a coded list of terms that define the blinding type. Open Label Double Blind Single Blind OTHER NAME(S): NOTE(S):"
InterventionalStudyProtocolVersion,controlConcurrencyTypeCode,"CD",3.0.3,"DEFINITION: A coded value specifying the temporal relationships of the control to the study intervention. EXAMPLE(S): concurrent historical pre/post (patient owned control) OTHER NAME(S): NOTE(S):"
InterventionalStudyProtocolVersion,controlTypeCode,"CD",3.0.3,"DEFINITION: A coded value specifying the kind of comparison or comparator against which the study treatment is evaluated. EXAMPLE(S): placebo active historical uncontrolled dose comparison OTHER NAME(S): NOTE(S):"
InterventionalStudyProtocolVersion,interventionDescription,"ST",3.0.3,"DEFINITION: A character string that provides the key details of the intervention. EXAMPLE(S): The details may distinguish between arms of a study (e.g. comparison of different dosages of drug) and/or among similar interventions (e.g. comparison of multiple implantable cardiac defibrillators). Interventions involving drugs may include dosage form dosage frequency and duration. (50 mg/m2 IV (in the vein) on day 5 of each 28 day cycle. Number of Cycles: until progression or unacceptable toxicity develops.) OTHER NAME(S): NOTE(S):"
InterventionalStudyProtocolVersion,interventionGroupQuantity,"INT.NONNEG",3.0.3,"DEFINITION: An integer specifying the number of intervention groups. EXAMPLE(S): Enter 1 for single-arm study. OTHER NAME(S): NOTE(S): This attribute is potentially derivable once the study design has been defined."
ObservationalStudyProtocolVersion,samplingMethodCode,"CD",3.0.3,"DEFINITION: A coded value specifying the process used to define a representative set of a population for a study. EXAMPLE(S): A Probability Sample: exclusively random process to guarantee that each participant or population has specified chance of selection such as simple random sampling systematic sampling stratified random sampling cluster sampling and consecutive patient sampling. A Non-Probability Sample: any of a variety of other sampling processes such as convenience sampling or invitation to volunteer. OTHER NAME(S): NOTE(S):"
ObservationalStudyProtocolVersion,timePerspectiveCode,"CD",3.0.3,"DEFINITION: A coded value specifying the temporal relationship of observation period to time of subject enrollment. EXAMPLE(S): prospective retrospective cross-sectional other OTHER NAME(S): NOTE(S):"
PlannedActivity,blindedDescription,"ST",3.0.3,"DEFINITION: The textual representation of the planned activity from the point of view of a blinded participant (study subject or study investigator). EXAMPLE(S): During the second treatment epoch of a study Arms A and B are still blinded and Arm C is no longer blinded. So Arm A and B must have identical blindedDescriptions. In a study with 3 arms Arm 1: standard vaccine given in three shots at 2 months 5 months and 12 months of age; Arm 2: new vaccine given in three shots at 2 months 5 months and 12 months of age; Arm 3: new vaccine given in two shots at 2 months and 5 months of age. Subjects assigned to the third arm are unblinded at some point during 5 months and 12 months. By the time of the Third Shot Epoch the Arm 3/Third Shot activity can be called by this its unblinded name. However the Arm 1/Third Shot and Arm2/Third Shot activities still need blinded names. Both these activities would have the blinded name (something like) 3-shot Arm/Third Shot. OTHER NAME(S): NOTE(S):"
PlannedActivity,description,"ST",3.0.3,"DEFINITION: The textual representation of the planned activity. EXAMPLE(S): In a migraine trial the Wait activity may have a description of Wait until first grade 2 or 3 migraine. OTHER NAME(S): NOTE(S):"
PlannedActivity,duration,"PQ.TIME",3.0.3,"DEFINITION: The intended period of time for the planned activity as defined by the study. EXAMPLE(S): 6 weeks may be the planned duration for a composite activity that represents the activities occurring during an epoch on arm A. OTHER NAME(S): NOTE(S):"
PlannedActivity,name,"ST",3.0.3,"DEFINITION: A non-unique textual identifier for the planned activity. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
PlannedActivity,purpose,"ST",3.0.3,"DEFINITION: The reason for the planned activity. EXAMPLE(S): treating a disease (treatment) determining eligibility for a study (screening) OTHER NAME(S): NOTE(S):"
PlannedActivity,repeatDuration,"PQ.TIME",3.0.3,"DEFINITION: The period of time over which the planned activity is repeated. EXAMPLE(S): OTHER NAME(S): NOTE(S): Derived from repeatQuantity and repeatFrequencyCode or repeatFrequencyRatio (constraint allows only one). In any given implementation if quantity is not provided duration may be provided instead however the BRIDG team determined that quantity is considered more fundamental for a domain analysis model."
PlannedActivity,repeatFrequencyCode,"CD",3.0.3,"DEFINITION: A coded value specifying the number of occurrences of a planned activity within a given time period. EXAMPLE(S): BID = Two times per day at unspecified times (does not necessarily imply that these are 12 hours apart) Q12H = Every twelve hours OTHER NAME(S): NOTE(S):"
PlannedActivity,repeatFrequencyRatio,"RTO<INT.NONNEG,PQ.TIME>",3.0.3,"DEFINITION: A ratio representing the number of occurrences of a planned activity within a given time period. EXAMPLE(S): Once per 12 hours 2 times per day OTHER NAME(S): NOTE(S):"
PlannedActivity,repeatQuantity,"URG<INT.NONNEG>",3.0.3,"DEFINITION: The number of times the planned activity occurs. EXAMPLE(S): OTHER NAME(S): NOTE(S): If the frequency is more than once a day this is still interpreted per time e.g. BID for 5 days is 10 repeats."
PlannedActivity,studyDayRange,"IVL<INT>",3.0.3,"DEFINITION: The relative timing for a planned activity expressed as the number of days offset from the study-defined reference activity (e.g. date of registration start of treatment) for a particular subject. EXAMPLE(S): Day 1 Days 10-20 OTHER NAME(S): Visit Day NOTE(S): Derived from all the pauseQuantity values of the composite activity structures that this activity is a part of minus the offset of the reference activity. The study-defined reference activity can be different from study to study. The study day for a date after this reference activity is a positive integer calculated as the difference in the two dates + 1. The study day for dates before the reference activity is a negative integer calculated as the difference between the two dates. Note that this means there is no Day 0."
PlannedActivity,targetAccrualNumberRange,"URG<INT.NONNEG>",3.0.3,"DEFINITION: A range of integers specifying the minimum and maximum number of subjects to be accrued for the planned activity. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
PlannedCompositionRelationship,comment,"ST",3.0.3,"DEFINITION: Additional description of the composition relationship. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
PlannedCompositionRelationship,pauseQuantity,"URG<PQ.TIME>",3.0.3,"DEFINITION: A quantity of time that should elapse between when an activity is ready for execution and the actual beginning of the execution. EXAMPLE(S): Take a blood sample 15 minutes after administration of study drug or measure blood glucose 2 hours after each meal the pauseQuantity would be 15 minutes and 2 hours respectively. OTHER NAME(S): NOTE(S): The pauseQuantity defines the amount of time between two points in time: (1) the point when all preceding steps (in sequence) and preconditions of an activity have been completed and (2) the actual start of the activity. The completion of all pre-conditions and preceding steps (based on sequence number) indicates that an activity is ready for execution according to the definition above. The pauseQuantity counter or timeclock starts then and when the full amount of time is reached the activity begins. A pauseQuantity with a negative value means that the activity starts some amount of time prior to the estimated time that the activity is ready for execution i.e. prior to the estimated time that the pre-conditions and preceding steps will be completed."
PlannedCompositionRelationship,sequenceNumber,"INT.NONNEG",3.0.3,"DEFINITION: An integer specifying the relative sequential or temporal ordering of this relationship among other similar relationships having the same source. EXAMPLE(S): OTHER NAME(S): NOTE(S): In a course of treatment (a composite activity) that is composed of a chemotherapy activity and a radiotherapy activity the sequence number indicates which component activity precedes the other."
PlannedContingentOnRelationship,comment,"ST",3.0.3,"DEFINITION: Additional description of the contingent on relationship. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
PlannedContingentOnRelationship,completionRequiredBeforeStartingIndicator,"BL",3.0.3,"DEFINITION: Specifies whether the target activity must have completed prior to starting the source activity. EXAMPLE(S): OTHER NAME(S): NOTE(S): This attribute may only be used if the target is an activity not if the target is an observation result or a criterion group."
PlannedContingentOnRelationship,pauseQuantity,"URG<PQ.TIME>",3.0.3,"DEFINITION: A quantity of time that should elapse between when an activity is ready for execution and the actual beginning of the execution. EXAMPLE(S): Take a blood sample 15 minutes after administration of study drug or measure blood glucose 2 hours after each meal the pauseQuantity would be 15 minutes and 2 hours respectively. For the more complex examples of doing activity A 5 minutes after the start of B or 5 minutes after the end of B use pauseQuantity in combination with completionRequiredBeforeStartingIndicator where the pauseQuantity in both cases would be 5 minutes and after the start of would be completionRequiredBeforeStartingIndicator = N and after the end of = Y. OTHER NAME(S): NOTE(S): The pauseQuantity defines the amount of time between two points in time: (1) the point when all preceding steps (in sequence) and preconditions of an activity have been completed and (2) the actual start of the activity. The completion of all pre-conditions and preceding steps (based on sequence number) indicates that an activity is ready for execution according to the definition above. The pauseQuantity counter or timeclock starts then and when the full amount of time is reached the activity begins. A pauseQuantity with a negative value means that the activity starts some amount of time prior to the estimated time that the activity is ready for execution i.e. prior to the estimated time that the pre-conditions and preceding steps will be completed."
PlannedCriterionGroupCompositionRelationship,comment,"ST",3.0.3,"DEFINITION: Additional description of the criterion group composition relationship. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
PlannedCriterionGroupCompositionRelationship,pauseQuantity,"URG<PQ.TIME>",3.0.3,"DEFINITION: A quantity of time that should elapse between when an activity is ready for execution and the actual beginning of the execution. EXAMPLE(S): Take a blood sample 15 minutes after administration of study drug or measure blood glucose 2 hours after each meal the pauseQuantity would be 15 minutes and 2 hours respectively. OTHER NAME(S): NOTE(S): The pauseQuantity defines the amount of time between two points in time: (1) the point when all preceding steps (in sequence) and preconditions of an activity have been completed and (2) the actual start of the activity. The completion of all pre-conditions and preceding steps (based on sequence number) indicates that an activity is ready for execution according to the definition above. The pauseQuantity counter or timeclock starts then and when the full amount of time is reached the activity begins. A pauseQuantity with a negative value means that the activity starts some amount of time prior to the estimated time that the activity is ready for execution i.e. prior to the estimated time that the pre-conditions and preceding steps will be completed."
PlannedCriterionGroupCompositionRelationship,sequenceNumber,"INT.NONNEG",3.0.3,"DEFINITION: An integer specifying the relative sequential or temporal ordering of this relationship among other similar relationships having the same source. EXAMPLE(S): In a criterion group that is composed of a substance administration activity and a lab test activity the sequence number indicates which activity precedes the other. OTHER NAME(S): NOTE(S):"
PlannedCriterionGroupOptionRelationship,comment,"ST",3.0.3,"DEFINITION: Additional description of the criterion group option relationship. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
PlannedCriterionGroupOptionRelationship,pauseQuantity,"URG<PQ.TIME>",3.0.3,"DEFINITION: A quantity of time that should elapse between when an activity is ready for execution and the actual beginning of the execution. EXAMPLE(S): Take a blood sample 15 minutes after administration of study drug or measure blood glucose 2 hours after each meal the pauseQuantity would be 15 minutes and 2 hours respectively. OTHER NAME(S): NOTE(S): The pauseQuantity defines the amount of time between two points in time: (1) the point when all preceding steps (in sequence) and preconditions of an activity have been completed and (2) the actual start of the activity. The completion of all pre-conditions and preceding steps (based on sequence number) indicates that an activity is ready for execution according to the definition above. The pauseQuantity counter or timeclock starts then and when the full amount of time is reached the activity begins. A pauseQuantity with a negative value means that the activity starts some amount of time prior to the estimated time that the activity is ready for execution i.e. prior to the estimated time that the pre-conditions and preceding steps will be completed."
PlannedCriterionGroupOptionRelationship,priorityNumber,"INT.NONNEG",3.0.3,"DEFINITION: An integer specifying the relative preference for considering this relationship before other similar relationships having the same source activity. EXAMPLE(S): For multiple criteria this specifies which criteria are considered before others. For components with the same sequence number it specifies which ones are considered before others. Among alternatives or options that are being chosen by humans the priorityNumber specifies preference. OTHER NAME(S): NOTE(S): Relationships with lower priorityNumber values are considered before and above those with higher values. "
PlannedNotification,studyAccrualThresholdPercent,"INT.POS",3.0.3,"DEFINITION: An integer specifying a percentage of target accrual for a study which when reached triggers a notification. EXAMPLE(S): 75% or 90% of the target accrual number. OTHER NAME(S): NOTE(S):"
PlannedNotification,studySiteAccrualThresholdPercent,"INT.POS",3.0.3,"DEFINITION: An integer specifying a percentage of target accrual at a particular study site which when reached triggers a notification. EXAMPLE(S): 75% or 90% of the target accrual number. OTHER NAME(S): NOTE(S):"
PlannedOptionRelationship,comment,"ST",3.0.3,"DEFINITION: Additional description of the option relationship. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
PlannedOptionRelationship,pauseQuantity,"URG<PQ.TIME>",3.0.3,"DEFINITION: A quantity of time that should elapse between when an activity is ready for execution and the actual beginning of the execution. EXAMPLE(S): Take a blood sample 15 minutes after administration of study drug or measure blood glucose 2 hours after each meal the pauseQuantity would be 15 minutes and 2 hours respectively. OTHER NAME(S): NOTE(S): The pauseQuantity defines the amount of time between two points in time: (1) the point when all preceding steps (in sequence) and preconditions of an activity have been completed and (2) the actual start of the activity. The completion of all pre-conditions and preceding steps (based on sequence number) indicates that an activity is ready for execution according to the definition above. The pauseQuantity counter or timeclock starts then and when the full amount of time is reached the activity begins. A pauseQuantity with a negative value means that the activity starts some amount of time prior to the estimated time that the activity is ready for execution i.e. prior to the estimated time that the pre-conditions and preceding steps will be completed."
PlannedOptionRelationship,priorityNumber,"INT.NONNEG",3.0.3,"DEFINITION: An integer specifying the relative preference for considering this relationship before other similar relationships having the same source activity. EXAMPLE(S): For multiple criteria this specifies which criteria are considered before others. For components with the same sequence number it specifies which ones are considered before others. Among alternatives or options that are being chosen by humans the priorityNumber specifies preference. OTHER NAME(S): NOTE(S): Relationships with lower priorityNumber values are considered before and above those with higher values. "
PlannedRepeatActivityUntilRule,cessationPauseQuantity,"URG<PQ.TIME>",3.0.3,"DEFINITION: The length of time that should elapse after the observed result occurs and before the cessation of repeating the activity. EXAMPLE(S): Stop 20 days after the observed event occurs. OTHER NAME(S): NOTE(S):"
PlannedRepeatActivityUntilRule,comment,"ST",3.0.3,"DEFINITION: Additional description of the repeat activity until rule. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
PlannedStudySite,duration,"PQ.TIME",3.0.3,"DEFINITION: The intended period of time for the planned study site's participation in the study. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
PlannedStudySite,leadIndicator,"BL",3.0.3,"DEFINITION: Specifies whether this is the principal administrative organization intended to be responsible for the study. EXAMPLE(S): OTHER NAME(S): NOTE(S): Exception: A multi-site trial with no single assigned coordination center; in this case every participating organization can be named as lead organization."
PlannedSubjectActivityGroup,sequenceNumber,"INT.NONNEG",3.0.3,"DEFINITION: An integer specifying the order of a visit within a study. EXAMPLE(S): OTHER NAME(S): Visit Number NOTE(S): Derived using PlannedActivity.PlannedSubjectActivityGroup (visit timepoint or other kind of group) &gt; PlannedCompositionRelationship.sequenceNumber &gt; PlannedActivity.PlannedSubjectActivityGroup (set of planned visits for the study or some other larger activity group) - i.e. this is derived from the sequence number that orders this activity group within a larger activity group."
RandomizationBookEntry,positionFilledIndicator,"BL",3.0.3,"DEFINITION: Specifies whether the position is filled by a subject assignment. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
RandomizationBookEntry,positionNumber,"INT.NONNEG",3.0.3,"DEFINITION: An integer specifying the value of a numerical sequence for a stratum group that should be used to assign a subject to an arm or a portion of an arm. EXAMPLE(S): StratumGroup#: 0; Position: 0; Arm/Portion of Arm: A StratumGroup#: 0; Position: 1; Arm/Portion of Arm: B If 2 subjects fall in the same Stratum Group i.e. say 0 in the above example the first subject will be assigned Arm A because the current position would be 0 and the 2nd subject would be assigned Arm B since the current position would be incremented by 1 each time an assignment happens. OTHER NAME(S): NOTE(S):"
StratumGroup,groupNumber,"INT.NONNEG",3.0.3,"DEFINITION: An integer that identifies the stratum group to study personnel such as the statistician and registrars. This index is used to cross-reference the stratum group and set of arms during registration. It is provided to perform a lookup in the randomization book or statistical algorithm when performing randomization. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudyActivity,studyFocusIndicator,"BL",3.0.3,"DEFINITION: Specifies whether the activity is a key investigational activity for a study. EXAMPLE(S): A study focused on investigating the effectiveness of a drug will flag the substance administration of the drug or a study focused on determining the average blood pressure of a certain population will flag the blood pressure observation. OTHER NAME(S): NOTE(S): If a study has study agents one or more of the study activities will presumably use the agent and have this indicator set to Yes."
StudyAgent,functionCode,"CD",3.0.3,"DEFINITION: A coded value specifying how this agent is used in the study. EXAMPLE(S): lead agent comparator agent placebo active control OTHER NAME(S): NOTE(S): This is important to know in multi-agent studies."
