ClassNameA,ConnectorType,ClassNameB,RelationshipName,Version,Notes,EAConnectorType
DefinedProcedure,DESCENDENT_OF,DefinedActivity,'specializes',3.0.3,"DEFINITION: Each DefinedProcedure always specializes one DefinedActivity. Each DefinedActivity sometimes is specialized by one DefinedProcedure.","Generalization"
DefinedProcedure,ANCESTOR_TO,DefinedSpecimenCollection,'specializes',3.0.3,"DEFINITION: Each DefinedSpecimenCollection always specializes one DefinedProcedure. Each DefinedProcedure sometimes is specialized by one DefinedSpecimenCollection.","Generalization"
DefinedProcedure,ANCESTOR_TO,DefinedSubstanceAdministration,'specializes',3.0.3,"DEFINITION: Each DefinedSubstanceAdministration always specializes one DefinedProcedure. Each DefinedProcedure sometimes is specialized by one DefinedSubstanceAdministration.","Generalization"
DefinedSpecimenCollection,DESCENDENT_OF,DefinedProcedure,'specializes',3.0.3,"DEFINITION: Each DefinedSpecimenCollection always specializes one DefinedProcedure. Each DefinedProcedure sometimes is specialized by one DefinedSpecimenCollection.","Generalization"
DefinedSpecimenStorage,DESCENDENT_OF,DefinedAdministrativeActivity,'specializes',3.0.3,"DEFINITION: Each DefinedSpecimenStorage always specializes one DefinedAdministrativeActivity. Each DefinedAdministrativeActivity sometimes is specialized by one DefinedSpecimenStorage.","Generalization"
DefinedStratificationCriterion,DESCENDENT_OF,DefinedObservation,'specializes',3.0.3,"DEFINITION: Each DefinedStratificationCriterion always specializes one DefinedObservation. Each DefinedObservation sometimes is specialized by one DefinedStratificationCriterion.","Generalization"
DefinedStratificationCriterionPermissibleResult,DESCENDENT_OF,DefinedObservationResult,'specializes',3.0.3,"DEFINITION: Each DefinedStratificationCriterionPermissibleResult always specializes one DefinedObservationResult. Each DefinedObservationResult sometimes is specialized by one DefinedStratificationCriterionPermissibleResult.","Generalization"
DefinedStratificationCriterionPermissibleResult,ASSOCIATION_WITH,StratumGroup,'is characterized by',3.0.3,"DEFINITION: Each StratumGroup always is characterized by one or more DefinedStratificationCriterionPermissibleResult. Each DefinedStratificationCriterionPermissibleResult always characterizes one or more StratumGroup.","Association"
DefinedStudyAdministrativeActivity,DESCENDENT_OF,DefinedAdministrativeActivity,'specializes',3.0.3,"DEFINITION: Each DefinedStudyAdministrativeActivity always specializes one DefinedAdministrativeActivity. Each DefinedAdministrativeActivity sometimes is specialized by one DefinedStudyAdministrativeActivity.","Generalization"
DefinedStudyAgentTransfer,DESCENDENT_OF,DefinedAdministrativeActivity,'specializes',3.0.3,"DEFINITION: Each DefinedStudyAgentTransfer always specializes one DefinedAdministrativeActivity. Each DefinedAdministrativeActivity sometimes is specialized by one DefinedStudyAgentTransfer.","Generalization"
DefinedStudySubjectMilestone,DESCENDENT_OF,DefinedAdministrativeActivity,'specializes',3.0.3,"DEFINITION: Each DefinedStudySubjectMilestone always specializes one DefinedAdministrativeActivity. Each DefinedAdministrativeActivity sometimes is specialized by one DefinedStudySubjectMilestone.","Generalization"
DefinedSubjectActivityGroup,DESCENDENT_OF,DefinedActivity,'specializes',3.0.3,"DEFINITION: Each SubjectActivityGroup always specializes one DefinedActivity. Each DefinedActivity sometimes is specialized by one SubjectActivityGroup.","Generalization"
DefinedSubstanceAdministration,ASSOCIATION_WITH,DefinedExpressionVariableRelationship,'is used in',3.0.3,"DEFINITION: Each DefinedExpressionVariableRelationship always is used in one or more DefinedSubstanceAdministration. Each DefinedSubstanceAdministration sometimes uses one or more DefinedExpressionVariableRelationship.","Association"
DefinedSubstanceAdministration,DESCENDENT_OF,DefinedProcedure,'specializes',3.0.3,"DEFINITION: Each DefinedSubstanceAdministration always specializes one DefinedProcedure. Each DefinedProcedure sometimes is specialized by one DefinedSubstanceAdministration.","Generalization"
Epoch,ASSOCIATION_WITH,PlannedActivity,'occurs in',3.0.3,"DEFINITION: Each PlannedActivity sometimes occurs in one Epoch. Each Epoch always contains one or more PlannedActivity.","Association"
ExpandedAccessStudyProtocolVersion,DESCENDENT_OF,StudyProtocolVersion,'specializes',3.0.3,"DEFINITION: Each ExpandedAccessStudyProtocolVersion always specializes one StudyProtocolVersion. Each StudyProtocolVersion sometimes is specialized by one ExpandedAccessStudyProtocolVersion.","Generalization"
InterventionalStudyProtocolVersion,DESCENDENT_OF,StudyProtocolVersion,'specializes',3.0.3,"DEFINITION: Each InterventionalStudyProtocolVersion always specializes one StudyProtocolVersion. Each StudyProtocolVersion sometimes is specialized by one InterventionalStudyProtocolVersion.","Generalization"
ObservationalStudyProtocolVersion,DESCENDENT_OF,StudyProtocolVersion,'specializes',3.0.3,"DEFINITION: Each ObservationalStudyProtocolVersion always specializes one StudyProtocolVersion. Each StudyProtocolVersion sometimes is specialized by one ObservationalStudyProtocolVersion.","Generalization"
PlannedActivity,ASSOCIATION_WITH,PerformedActivity,'instantiates',3.0.3,"DEFINITION: Each PerformedActivity sometimes instantiates one PlannedActivity. Each PlannedActivity sometimes is instantiated by one or more PerformedActivity.","Association"
PlannedActivity,DESCENDENT_OF,Activity,'specializes',3.0.3,"DEFINITION: Each PlannedActivity always specializes one Activity. Each Activity sometimes is specialized by one PlannedActivity.","Generalization"
PlannedActivity,ASSOCIATION_WITH,PlannedCompositionRelationship,'is the component of',3.0.3,"DEFINITION: Each PlannedCompositionRelationship always is the component of one PlannedActivity. Each PlannedActivity sometimes is the parent of one or more PlannedCompositionRelationship.","Association"
PlannedActivity,ASSOCIATION_WITH,PlannedCompositionRelationship,'is the parent of',3.0.3,"DEFINITION: Each PlannedCompositionRelationship always is the parent of one PlannedActivity. Each PlannedActivity sometimes is the component of one or more PlannedCompositionRelationship.","Association"
PlannedActivity,ASSOCIATION_WITH,PlannedContingentOnRelationship,'is a condition for',3.0.3,"DEFINITION: Each PlannedContingentOnRelationship always is a condition for one PlannedActivity. Each PlannedActivity sometimes is contingent upon one or more PlannedContingentOnRelationship.","Association"
PlannedActivity,ASSOCIATION_WITH,PlannedContingentOnRelationship,'is contingent upon',3.0.3,"DEFINITION: Each PlannedContingentOnRelationship sometimes is contingent upon one PlannedActivity. Each PlannedActivity sometimes is a condition for one or more PlannedContingentOnRelationship.","Association"
PlannedActivity,ASSOCIATION_WITH,PlannedCriterionGroupCompositionRelationship,'is the parent of',3.0.3,"DEFINITION: Each PlannedCriterionGroupCompositionRelationship sometimes is the parent of one PlannedActivity. Each PlannedActivity sometimes is the component of one or more PlannedCriterionGroupCompositionRelationship.","Association"
PlannedActivity,ASSOCIATION_WITH,PlannedCriterionGroupOptionRelationship,'is a choice that has as option',3.0.3,"DEFINITION: Each PlannedCriterionGroupOptionRelationship sometimes is a choice that has as option one PlannedActivity. Each PlannedActivity sometimes is an option that can satisfy one or more PlannedCriterionGroupOptionRelationship.","Association"
PlannedActivity,ANCESTOR_TO,PlannedNotification,'specializes',3.0.3,"DEFINITION: Each PlannedNotification always specializes one PlannedActivity. Each PlannedActivity sometimes is specialized by one PlannedNotification.","Generalization"
PlannedActivity,ASSOCIATION_WITH,PlannedOptionRelationship,'is a choice that has as option',3.0.3,"DEFINITION: Each PlannedOptionRelationship always is a choice that has as option one PlannedActivity. Each PlannedActivity sometimes is an option that can satisfy one or more PlannedOptionRelationship.","Association"
PlannedActivity,ASSOCIATION_WITH,PlannedOptionRelationship,'is an option that can satisfy',3.0.3,"DEFINITION: Each PlannedOptionRelationship always is an option that can satisfy one PlannedActivity. Each PlannedActivity sometimes is a choice that has as option one or more PlannedOptionRelationship.","Association"
PlannedActivity,ANCESTOR_TO,PlannedRandomizationBookAllocation,'specializes',3.0.3,"DEFINITION: Each PlannedRandomizationBookAllocation always specializes one PlannedActivity. Each PlannedActivity sometimes is specialized by one PlannedRandomizationBookAllocation.","Generalization"
PlannedActivity,ASSOCIATION_WITH,PlannedRepeatActivityUntilRule,'is repeated until',3.0.3,"DEFINITION: Each PlannedRepeatActivityUntilRule always triggers the cessation of one PlannedActivity. Each PlannedActivity sometimes is repeated until one or more PlannedRepeatActivityUntilRule. Each PlannedRepeatActivityUntilRule sometimes is repeated until one PlannedActivity. Each PlannedActivity sometimes triggers the cessation of one or more PlannedRepeatActivityUntilRule.","Association"
PlannedActivity,ASSOCIATION_WITH,PlannedRepeatActivityUntilRule,'triggers the cessation of',3.0.3,"DEFINITION: Each PlannedRepeatActivityUntilRule always triggers the cessation of one PlannedActivity. Each PlannedActivity sometimes is repeated until one or more PlannedRepeatActivityUntilRule.","Association"
PlannedActivity,ANCESTOR_TO,PlannedSubjectActivityGroup,'specializes',3.0.3,"DEFINITION: Each PlannedSubjectActivityGroup always specializes one PlannedActivity. Each PlannedActivity sometimes is specialized by one PlannedSubjectActivityGroup.","Generalization"
PlannedActivity,ASSOCIATION_WITH,ScheduledActivity,'instantiates',3.0.3,"DEFINITION: Each ScheduledActivity always instantiates one PlannedActivity. Each PlannedActivity sometimes is instantiated by one or more ScheduledActivity.","Association"
PlannedCriterionGroup,ASSOCIATION_WITH,PlannedContingentOnRelationship,'is contingent upon',3.0.3,"DEFINITION: Each PlannedContingentOnRelationship sometimes is contingent upon one PlannedCriterionGroup. Each PlannedCriterionGroup sometimes is a condition for one or more PlannedContingentOnRelationship.","Association"
PlannedCriterionGroup,ASSOCIATION_WITH,PlannedCriterionGroupCompositionRelationship,'is the component of',3.0.3,"DEFINITION: Each PlannedCriterionGroupCompositionRelationship always is the component of one PlannedCriterionGroup. Each PlannedCriterionGroup sometimes is the parent of one or more PlannedCriterionGroupCompositionRelationship.","Association"
PlannedCriterionGroup,ASSOCIATION_WITH,PlannedCriterionGroupCompositionRelationship,'is the parent of',3.0.3,"DEFINITION: Each PlannedCriterionGroupCompositionRelationship sometimes is the parent of one PlannedCriterionGroup. Each PlannedCriterionGroup sometimes is the component of one or more PlannedCriterionGroupCompositionRelationship.","Association"
PlannedCriterionGroup,ASSOCIATION_WITH,PlannedCriterionGroupOptionRelationship,'is a choice that has as option',3.0.3,"DEFINITION: Each PlannedCriterionGroupOptionRelationship sometimes is a choice that has as option one PlannedCriterionGroup. Each PlannedCriterionGroup sometimes is an option that can satisfy one or more PlannedCriterionGroupOptionRelationship.","Association"
PlannedCriterionGroup,ASSOCIATION_WITH,PlannedCriterionGroupOptionRelationship,'is an option that can satisfy',3.0.3,"DEFINITION: Each PlannedCriterionGroupOptionRelationship always is an option that can satisfy one PlannedCriterionGroup. Each PlannedCriterionGroup sometimes is a choice that has as option one or more PlannedCriterionGroupOptionRelationship.","Association"
PlannedCriterionGroup,ASSOCIATION_WITH,PlannedRepeatActivityUntilRule,'is repeated until',3.0.3,"DEFINITION: Each PlannedRepeatActivityUntilRule sometimes is repeated until one PlannedCriterionGroup. Each PlannedCriterionGroup sometimes triggers the cessation of one or more PlannedRepeatActivityUntilRule.","Association"
PlannedNotification,ASSOCIATION_WITH,NotificationReceiver,'is the receiver of',3.0.3,"DEFINITION: Each NotificationReceiver sometimes is the receiver of one PlannedNotification. Each PlannedNotification sometimes is received by one or more NotificationReceiver.","Association"
PlannedNotification,DESCENDENT_OF,PlannedActivity,'specializes',3.0.3,"DEFINITION: Each PlannedNotification always specializes one PlannedActivity. Each PlannedActivity sometimes is specialized by one PlannedNotification.","Generalization"
PlannedRandomizationBookAllocation,DESCENDENT_OF,PlannedActivity,'specializes',3.0.3,"DEFINITION: Each PlannedRandomizationBookAllocation always specializes one PlannedActivity. Each PlannedActivity sometimes is specialized by one PlannedRandomizationBookAllocation.","Generalization"
PlannedRandomizationBookAllocation,ASSOCIATION_WITH,RandomizationBookEntry,'is defined by',3.0.3,"DEFINITION: Each RandomizationBookEntry always is defined by one PlannedRandomizationBookAllocation. Each PlannedRandomizationBookAllocation always defines one or more RandomizationBookEntry.","Association"
PlannedStudySite,ASSOCIATION_WITH,StudySitePersonnel,'plans to perform a role for',3.0.3,"DEFINITION: Each StudySitePersonnel sometimes plans to perform a role for one PlannedStudySite. Each PlannedStudySite sometimes has a role planned to be performed by one or more StudySitePersonnel.","Association"
PlannedSubjectActivityGroup,DESCENDENT_OF,PlannedActivity,'specializes',3.0.3,"DEFINITION: Each PlannedSubjectActivityGroup always specializes one PlannedActivity. Each PlannedActivity sometimes is specialized by one PlannedSubjectActivityGroup.","Generalization"
StratumGroup,ASSOCIATION_WITH,RandomizationBookEntry,'randomizes',3.0.3,"DEFINITION: Each RandomizationBookEntry sometimes randomizes one StratumGroup. Each StratumGroup sometimes is randomized by one or more RandomizationBookEntry.","Association"
StudyActivity,ASSOCIATION_WITH,PlannedActivity,'is a use of',3.0.3,"DEFINITION: Each PlannedActivity always is a use of one StudyActivity. Each StudyActivity sometimes is used as one or more PlannedActivity.","Association"
StudyAgent,ASSOCIATION_WITH,PerformedProcedure,'uses',3.0.3,"DEFINITION: Each PerformedProcedure sometimes uses one or more StudyAgent. Each StudyAgent sometimes is used during one or more PerformedProcedure.","Association"
StudyAgent,ASSOCIATION_WITH,PerformedStudyAgentTransfer,'is a transfer of',3.0.3,"DEFINITION: Each PerformedStudyAgentTransfer always is a transfer of one StudyAgent. Each StudyAgent sometimes is transferred during one or more PerformedStudyAgentTransfer.","Association"
StudyLegalSponsor,ASSOCIATION_WITH,PerformedProtocolDeviation,'is authorized by',3.0.3,"DEFINITION: Each PerformedProtocolDeviation sometimes is authorized by one StudyLegalSponsor. Each StudyLegalSponsor sometimes authorizes one or more PerformedProtocolDeviation.","Association"
StudyObjective,ASSOCIATION_WITH,StudyOutcomeMeasure,'measures',3.0.3,"DEFINITION: Each StudyOutcomeMeasure always measures one or more StudyObjective. Each StudyObjective always is measured by one or more StudyOutcomeMeasure.","Association"
StudyProtocol,ASSOCIATION_WITH,CompanionStudyRelationship,'has as a companion',3.0.3,"DEFINITION: Each CompanionStudyRelationship always has as a companion one StudyProtocol. Each StudyProtocol sometimes is a companion of one or more CompanionStudyRelationship.","Association"
StudyProtocol,ASSOCIATION_WITH,StudyExecution,'is the execution of',3.0.3,"DEFINITION: Each StudyExecution always is the execution of one StudyProtocol. Each StudyProtocol sometimes is the plan for one StudyExecution.","Association"
StudyProtocol,ASSOCIATION_WITH,StudyProtocolDocument,'represents',3.0.3,"DEFINITION: Each StudyProtocolDocument always represents one StudyProtocol. Each StudyProtocol sometimes is represented in one StudyProtocolDocument.","Association"
StudyProtocol,ASSOCIATION_WITH,StudyProtocolVersion,'is a version of',3.0.3,"DEFINITION: Each StudyProtocolVersion always is a version of one StudyProtocol. Each StudyProtocol always has as a version one or more StudyProtocolVersion.","Association"
StudyProtocolDocument,DESCENDENT_OF,Document,'specializes',3.0.3,"DEFINITION: Each StudyProtocolDocument always specializes one Document. Each Document sometimes is specialized by one StudyProtocolDocument.","Generalization"
StudyProtocolDocumentVersion,DESCENDENT_OF,DocumentVersion,'specializes',3.0.3,"DEFINITION: Each StudyProtocolDocumentVersion always specializes one DocumentVersion. Each DocumentVersion sometimes is specialized by one StudyProtocolDocumentVersion.","Generalization"
StudyProtocolDocumentVersion,ASSOCIATION_WITH,StudyProtocolVersion,'is the contents of',3.0.3,"DEFINITION: Each StudyProtocolVersion sometimes is the contents of one StudyProtocolDocumentVersion. Each StudyProtocolDocumentVersion always contains one StudyProtocolVersion.","Association"
StudyProtocolVersion,ASSOCIATION_WITH,Arm,'is a division of',3.0.3,"DEFINITION: Each Arm always is a division of one StudyProtocolVersion. Each StudyProtocolVersion sometimes is divided into one or more Arm.","Association"
StudyProtocolVersion,ASSOCIATION_WITH,CompanionStudyRelationship,'is a companion of',3.0.3,"DEFINITION: Each CompanionStudyRelationship always is a companion of one StudyProtocolVersion. Each StudyProtocolVersion sometimes has as a companion one or more CompanionStudyRelationship.","Association"
StudyProtocolVersion,ASSOCIATION_WITH,Epoch,'is a division of',3.0.3,"DEFINITION: Each Epoch always is a division of one StudyProtocolVersion. Each StudyProtocolVersion sometimes is divided into one or more Epoch.","Association"
StudyProtocolVersion,ANCESTOR_TO,ExpandedAccessStudyProtocolVersion,'specializes',3.0.3,"DEFINITION: Each ExpandedAccessStudyProtocolVersion always specializes one StudyProtocolVersion. Each StudyProtocolVersion sometimes is specialized by one ExpandedAccessStudyProtocolVersion.","Generalization"
StudyProtocolVersion,ANCESTOR_TO,InterventionalStudyProtocolVersion,'specializes',3.0.3,"DEFINITION: Each InterventionalStudyProtocolVersion always specializes one StudyProtocolVersion. Each StudyProtocolVersion sometimes is specialized by one InterventionalStudyProtocolVersion.","Generalization"
StudyProtocolVersion,ANCESTOR_TO,ObservationalStudyProtocolVersion,'specializes',3.0.3,"DEFINITION: Each ObservationalStudyProtocolVersion always specializes one StudyProtocolVersion. Each StudyProtocolVersion sometimes is specialized by one ObservationalStudyProtocolVersion.","Generalization"
StudyProtocolVersion,ASSOCIATION_WITH,PerformedActivity,'was executed under',3.0.3,"DEFINITION: Each PerformedActivity sometimes was executed under one StudyProtocolVersion. Each StudyProtocolVersion sometimes is executed by one or more PerformedActivity.","Association"
StudyProtocolVersion,ASSOCIATION_WITH,PlannedStudySite,'plans to execute',3.0.3,"DEFINITION: Each PlannedStudySite always plans to execute one StudyProtocolVersion. Each StudyProtocolVersion sometimes is planned to be executed at one or more PlannedStudySite. NOTE:","Association"
StudyProtocolVersion,ASSOCIATION_WITH,StratumGroup,'is defined by',3.0.3,"DEFINITION: Each StratumGroup always is defined by one StudyProtocolVersion. Each StudyProtocolVersion sometimes defines one or more StratumGroup.","Association"
StudyProtocolVersion,ASSOCIATION_WITH,StudyActivity,'is used by',3.0.3,"DEFINITION: Each StudyActivity always is used by one StudyProtocolVersion. Each StudyProtocolVersion sometimes uses one or more StudyActivity.","Association"
StudyProtocolVersion,ASSOCIATION_WITH,StudyAgent,'is evaluated by',3.0.3,"DEFINITION: Each StudyAgent always is evaluated by one StudyProtocolVersion. Each StudyProtocolVersion sometimes is evaluating one or more StudyAgent.","Association"
StudyProtocolVersion,ASSOCIATION_WITH,StudyCondition,'is the focus of',3.0.3,"DEFINITION: Each StudyCondition always is the focus of one StudyProtocolVersion. Each StudyProtocolVersion sometimes focuses on one or more StudyCondition.","Association"
StudyProtocolVersion,ASSOCIATION_WITH,StudyLegalSponsor,'is responsible for',3.0.3,"DEFINITION: Each StudyLegalSponsor always is responsible for one StudyProtocolVersion. Each StudyProtocolVersion sometimes is the responsibility of one or more StudyLegalSponsor.","Association"
StudyProtocolVersion,ASSOCIATION_WITH,StudyObjective,'is an aim of',3.0.3,"DEFINITION: Each StudyObjective always is an aim of one StudyProtocolVersion. Each StudyProtocolVersion always aims to achieve one or more StudyObjective.","Association"
StudyProtocolVersion,ASSOCIATION_WITH,StudyOversightAuthority,'oversees',3.0.3,"DEFINITION: Each StudyOversightAuthority always oversees one StudyProtocolVersion. Each StudyProtocolVersion sometimes is overseen by one or more StudyOversightAuthority.","Association"
StudyProtocolVersion,ASSOCIATION_WITH,StudyPersonnel,'performs a role for',3.0.3,"DEFINITION: Each StudyPersonnel sometimes performs a role for one StudyProtocolVersion. Each StudyProtocolVersion sometimes has a role performed by one or more StudyPersonnel.","Association"
StudyProtocolVersion,ASSOCIATION_WITH,StudyReference,'is referenced by',3.0.3,"DEFINITION: Each StudyReference always is referenced by one or more StudyProtocolVersion. Each StudyProtocolVersion sometimes refers to one or more StudyReference.","Association"
StudyProtocolVersion,ASSOCIATION_WITH,StudyResource,'is used for',3.0.3,"DEFINITION: Each StudyResource sometimes is used for one StudyProtocolVersion. Each StudyProtocolVersion sometimes uses one or more StudyResource.","Association"
StudyProtocolVersion,ASSOCIATION_WITH,StudySiteProtocolVersionRelationship,'executes',3.0.3,"DEFINITION: Each StudySiteProtocolVersionRelationship always executes one StudyProtocolVersion. Each StudyProtocolVersion sometimes is executed at one or more StudySiteProtocolVersionRelationship.","Association"
OversightAuthority,ANCESTOR_TO,OversightCommittee,'specializes',3.0.3,"DEFINITION: Each OversightCommittee always specializes one OversightAuthority. Each OversightAuthority sometimes is specialized by one OversightCommittee.","Generalization"
OversightAuthority,ANCESTOR_TO,RegulatoryAuthority,'specializes',3.0.3,"DEFINITION: Each RegulatoryAuthority always specializes one OversightAuthority. Each OversightAuthority sometimes is specialized by one RegulatoryAuthority.","Generalization"
OversightAuthority,ASSOCIATION_WITH,StudyOversightAuthority,'is a function performed by',3.0.3,"DEFINITION: Each StudyOversightAuthority always is a function performed by one OversightAuthority. Each OversightAuthority sometimes functions as one or more StudyOversightAuthority.","Association"
RegulatoryApplication,ASSOCIATION_WITH,Submission,'is grouped by',3.0.3,"DEFINITION: Each Submission always is grouped by one RegulatoryApplication. Each RegulatoryApplication always groups one or more Submission. ","Aggregation"
RegulatoryApplicationSponsor,ASSOCIATION_WITH,Submission,'is submitted by',3.0.3,"DEFINITION: Each Submission always is submitted by one RegulatoryApplicationSponsor. Each RegulatoryApplicationSponsor always submits one or more Submission.","Association"
RegulatoryAssessment,ASSOCIATION_WITH,Submission,'is evaluated in',3.0.3,"DEFINITION: Each Submission sometimes is evaluated in one RegulatoryAssessment. Each RegulatoryAssessment always evaluates one or more Submission. ","Association"
RegulatoryAuthority,ASSOCIATION_WITH,MaterialName,'is approved by',3.0.3,"DEFINITION: Each MaterialName sometimes is approved by one RegulatoryAuthority. Each RegulatoryAuthority sometimes approves one or more MaterialName.","Association"
RegulatoryAuthority,ASSOCIATION_WITH,Place,'is the location for',3.0.3,"DEFINITION: Each Place sometimes is the location for one RegulatoryAuthority. Each RegulatoryAuthority sometimes has jurisdiction over one or more Place.","Association"
RegulatoryAuthority,ASSOCIATION_WITH,RegulatoryAssessment,'is performed by',3.0.3,"DEFINITION: Each RegulatoryAssessment always is performed by one RegulatoryAuthority. Each RegulatoryAuthority sometimes performs one or more RegulatoryAssessment.","Association"
RegulatoryAuthority,DESCENDENT_OF,OversightAuthority,'specializes',3.0.3,"DEFINITION: Each RegulatoryAuthority always specializes one OversightAuthority. Each OversightAuthority sometimes is specialized by one RegulatoryAuthority.","Generalization"
ReviewableUnit,ASSOCIATION_WITH,SubmissionUnit,'is grouped into',3.0.3,"DEFINITION: Each SubmissionUnit sometimes is grouped into one ReviewableUnit. Each ReviewableUnit always groups one or more SubmissionUnit.","Aggregation"
Submission,ASSOCIATION_WITH,ReviewableUnit,'is grouped into',3.0.3,"DEFINITION: Each ReviewableUnit always is grouped into one Submission. Each Submission sometimes groups one or more ReviewableUnit.","Aggregation"
Submission,ASSOCIATION_WITH,SubmissionUnit,'is grouped into',3.0.3,"DEFINITION: Each SubmissionUnit sometimes is grouped into one Submission. Each Submission sometimes groups one or more SubmissionUnit.","Aggregation"
Assessor,ASSOCIATION_WITH,PerformedObservation,'is reported by',3.0.3,"DEFINITION: Each PerformedObservation sometimes is reported by one Assessor. Each Assessor sometimes reports one or more PerformedObservation.","Association"
CollectingLaboratory,ASSOCIATION_WITH,PerformedSpecimenCollection,'is performed by',3.0.3,"DEFINITION: Each PerformedSpecimenCollection sometimes is performed by one CollectingLaboratory. Each CollectingLaboratory always performs one or more PerformedSpecimenCollection.","Association"
Funding,DESCENDENT_OF,Resource,'specializes',3.0.3,"DEFINITION: Each Funding always specializes one Resource. Each Resource sometimes is specialized by one Funding.","Generalization"
Funding,ANCESTOR_TO,GovernmentFunding,'specializes',3.0.3,"DEFINITION: Each GovernmentFunding always specializes one Funding. Each Funding sometimes is specialized by one GovernmentFunding.","Generalization"
GovernmentFunding,DESCENDENT_OF,Funding,'specializes',3.0.3,"DEFINITION: Each GovernmentFunding always specializes one Funding. Each Funding sometimes is specialized by one GovernmentFunding.","Generalization"
Laboratory,ASSOCIATION_WITH,Assessor,'is a function performed by',3.0.3,"DEFINITION: Each Assessor sometimes is a function performed by one Laboratory. Each Laboratory sometimes functions as one or more Assessor. ","Association"
Laboratory,ASSOCIATION_WITH,CollectingLaboratory,'is a function performed by',3.0.3,"DEFINITION: Each CollectingLaboratory always is a function performed by one Laboratory. Each Laboratory sometimes functions as one or more CollectingLaboratory.","Association"
Laboratory,ASSOCIATION_WITH,PerformingLaboratory,'is a function performed by',3.0.3,"DEFINITION: Each PerformingLaboratory always is a function performed by one Laboratory. Each Laboratory sometimes functions as one or more PerformingLaboratory.","Association"
MaterialResource,DESCENDENT_OF,Resource,'specializes',3.0.3,"DEFINITION: Each MaterialResource always specializes one Resource. Each Resource sometimes is specialized by one MaterialResource.","Generalization"
PerformedActivity,ASSOCIATION_WITH,AdverseEventActionTakenRelationship,'triggers',3.0.3,"DEFINITION: Each AdverseEventActionTakenRelationship always triggers one PerformedActivity. Each PerformedActivity sometimes is triggered by one or more AdverseEventActionTakenRelationship.","Association"
PerformedActivity,ASSOCIATION_WITH,EvaluatedActivityRelationship,'evaluates',3.0.3,"DEFINITION: Each EvaluatedActivityRelationship always evaluates one PerformedActivity. Each PerformedActivity sometimes is evaluated by one or more EvaluatedActivityRelationship.","Association"
PerformedActivity,DESCENDENT_OF,Activity,'specializes',3.0.3,"DEFINITION: Each PerformedActivity always specializes one Activity. Each Activity sometimes is specialized by one PerformedActivity.","Generalization"
PerformedActivity,ANCESTOR_TO,PerformedAdministrativeActivity,'specializes',3.0.3,"DEFINITION: Each PerformedAdministrativeActivity always specializes one PerformedActivity. Each PerformedActivity sometimes is specialized by one PerformedAdministrativeActivity.","Generalization"
PerformedActivity,ASSOCIATION_WITH,PerformedObservation,'is commenting on',3.0.3,"DEFINITION: Each PerformedObservation sometimes is commenting on one PerformedActivity. Each PerformedActivity sometimes is commented on by one or more PerformedObservation.","Association"
PerformedActivity,ANCESTOR_TO,PerformedObservation,'specializes',3.0.3,"DEFINITION: Each PerformedObservation always specializes one PerformedActivity. Each PerformedActivity sometimes is specialized by one PerformedObservation.","Generalization"
PerformedActivity,ANCESTOR_TO,PerformedProcedure,'specializes',3.0.3,"DEFINITION: Each PerformedProcedure always specializes one PerformedActivity. Each PerformedActivity sometimes is specialized by one PerformedProcedure.","Generalization"
PerformedActivity,ANCESTOR_TO,PerformedProductTransport,'specializes',3.0.3,"DEFINITION: Each PerformedProductTransport always specializes one PerformedActivity. Each PerformedActivity sometimes is specialized by one PerformedProductTransport.","Generalization"
PerformedActivity,ASSOCIATION_WITH,ProductActionTakenRelationship,'triggers',3.0.3,"DEFINITION: Each ProductActionTakenRelationship always triggers one PerformedActivity. Each PerformedActivity sometimes is triggered by one or more ProductActionTakenRelationship.","Association"
PerformedAdministrativeActivity,DESCENDENT_OF,PerformedActivity,'specializes',3.0.3,"DEFINITION: Each PerformedAdministrativeActivity always specializes one PerformedActivity. Each PerformedActivity sometimes is specialized by one PerformedAdministrativeActivity.","Generalization"
PerformedAdministrativeActivity,ANCESTOR_TO,PerformedNotification,'specializes',3.0.3,"DEFINITION: Each PerformedNotification always specializes one PerformedAdministrativeActivity. Each PerformedAdministrativeActivity sometimes is specialized by one PerformedNotification.","Generalization"
PerformedAdministrativeActivity,ANCESTOR_TO,PerformedStudyAdministrativeActivity,'specializes',3.0.3,"DEFINITION: Each PerformedStudyAdministrativeActivity always specializes one PerformedAdministrativeActivity. Each PerformedAdministrativeActivity sometimes is specialized by one PerformedStudyAdministrativeActivity.","Generalization"
PerformedAdministrativeActivity,ANCESTOR_TO,PerformedStudyAgentTransfer,'specializes',3.0.3,"DEFINITION: Each PerformedStudyAgentTransfer always specializes one PerformedAdministrativeActivity. Each PerformedAdministrativeActivity sometimes is specialized by one PerformedStudyAgentTransfer.","Generalization"
PerformedAdministrativeActivity,ANCESTOR_TO,PerformedStudySubjectMilestone,'specializes',3.0.3,"DEFINITION: Each PerformedStudySubjectMilestone always specializes one PerformedAdministrativeActivity. Each PerformedAdministrativeActivity sometimes is specialized by one PerformedStudySubjectMilestone.","Generalization"
PerformedClinicalInterpretation,DESCENDENT_OF,PerformedObservationResult,'specializes',3.0.3,"DEFINITION: Each PerformedClinicalInterpretation always specializes one PerformedObservationResult. Each PerformedObservationResult sometimes is specialized by one PerformedClinicalInterpretation.","Generalization"
