ClassNameA,ConnectorType,ClassNameB,RelationshipName,Version,Notes,EAConnectorType
SystemOfRecord,ASSOCIATION_WITH,DocumentIdentifier,'be assigned by',3.2,"DESCRIPTION: Each DocumentIdentifier might be assigned by one SystemOfRecord. Each SystemOfRecord might assign one or more DocumentIdentifier. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
SystemOfRecord,ASSOCIATION_WITH,OrganizationIdentifier,'be assigned by',3.2,"DESCRIPTION: Each OrganizationIdentifier might be assigned by one SystemOfRecord. Each SystemOfRecord might assign one or more OrganizationIdentifier. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
SystemOfRecord,ASSOCIATION_WITH,SubjectIdentifier,'be assigned by',3.2,"DESCRIPTION: Each SubjectIdentifier might be assigned by one SystemOfRecord. Each SystemOfRecord might assign one or more SubjectIdentifier. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
AmendmentChangeSummaryVersion,DESCENDENT_OF,DocumentVersion,'specializes',3.2,"DESCRIPTION: Each AmendmentChangeSummaryVersion always specializes one DocumentVersion. Each DocumentVersion might be specialized by one AmendmentChangeSummaryVersion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
Arm,ASSOCIATION_WITH,ExperimentalUnit,'have performed',3.2,"DESCRIPTION: Each ExperimentalUnit might have performed one Arm. Each Arm might have been performed by one ExperimentalUnit. DEFINITION: Indicates that an ExperimentalUnit was at the end of their participation in a study assigned to a particular arm based on their actual path through the study. EXAMPLE(S): OTHER NAME(S): NOTE(S): This is derivable if the set of performed activities the ExperimentalUnit participated in are available.","Association"
Arm,ASSOCIATION_WITH,PerformedExperimentalUnitAllocation,'assign a subject to',3.2,"DESCRIPTION: Each PerformedExperimentalUnitAllocation might assign a subject to one Arm. Each Arm might be assigned a subject by one or more PerformedExperimentalUnitAllocation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedActivity,DESCENDENT_OF,Activity,'specializes',3.2,"DESCRIPTION: Each DefinedActivity always specializes one Activity. Each Activity might be specialized by one DefinedActivity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedActivity,ANCESTOR_TO,DefinedAdministrativeActivity,'specializes',3.2,"DESCRIPTION: Each DefinedAdministrativeActivity always specializes one DefinedActivity. Each DefinedActivity might be specialized by one DefinedAdministrativeActivity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedActivity,ASSOCIATION_WITH,DefinedCompositionRelationship,'is the component of',3.2,"DESCRIPTION: Each DefinedCompositionRelationship always is the component of one DefinedActivity. Each DefinedActivity might be the parent of one or more DefinedCompositionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedActivity,ASSOCIATION_WITH,DefinedCompositionRelationship,'is the parent of',3.2,"DESCRIPTION: Each DefinedCompositionRelationship always is the parent of one DefinedActivity. Each DefinedActivity might be the component of one or more DefinedCompositionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedActivity,ASSOCIATION_WITH,DefinedContingentOnRelationship,'be contingent upon',3.2,"DESCRIPTION: Each DefinedContingentOnRelationship might be contingent upon one DefinedActivity. Each DefinedActivity might be a condition for one or more DefinedContingentOnRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedActivity,ASSOCIATION_WITH,DefinedContingentOnRelationship,'is a condition for',3.2,"DESCRIPTION: Each DefinedContingentOnRelationship always is a condition for one DefinedActivity. Each DefinedActivity might be contingent upon one or more DefinedContingentOnRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedActivity,ASSOCIATION_WITH,DefinedCriterionGroupCompositionRelationship,'be the parent of',3.2,"DESCRIPTION: Each DefinedCriterionGroupCompositionRelationship might be the parent of one DefinedActivity. Each DefinedActivity might be the component of one or more DefinedCriterionGroupCompositionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedActivity,ASSOCIATION_WITH,DefinedCriterionGroupOptionRelationship,'be a choice that has as option',3.2,"DESCRIPTION: Each DefinedCriterionGroupOptionRelationship might be a choice that has as option one DefinedActivity. Each DefinedActivity might be an option that can satisfy one or more DefinedCriterionGroupOptionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedActivity,ASSOCIATION_WITH,DefinedObservation,'have as focal context',3.2,"DESCRIPTION: Each DefinedObservation might have as focal context one DefinedActivity. Each DefinedActivity might be the focal context for one or more DefinedObservation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedActivity,ANCESTOR_TO,DefinedObservation,'specializes',3.2,"DESCRIPTION: Each DefinedObservation always specializes one DefinedActivity. Each DefinedActivity might be specialized by one DefinedObservation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedActivity,ASSOCIATION_WITH,DefinedOptionRelationship,'is a choice that has as option',3.2,"DESCRIPTION: Each DefinedOptionRelationship always is a choice that has as option one DefinedActivity. Each DefinedActivity might be an option that can satisfy one or more DefinedOptionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedActivity,ASSOCIATION_WITH,DefinedOptionRelationship,'is an option that can satisfy',3.2,"DESCRIPTION: Each DefinedOptionRelationship always is an option that can satisfy one DefinedActivity. Each DefinedActivity might be a choice that has as option one or more DefinedOptionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedActivity,ANCESTOR_TO,DefinedProcedure,'specializes',3.2,"DESCRIPTION: Each DefinedProcedure always specializes one DefinedActivity. Each DefinedActivity might be specialized by one DefinedProcedure. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedActivity,ASSOCIATION_WITH,DefinedRepeatActivityUntilRule,'be repeated until',3.2,"DESCRIPTION: Each DefinedRepeatActivityUntilRule might be repeated until one DefinedActivity. Each DefinedActivity might trigger the cessation of one or more DefinedRepeatActivityUntilRule. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedActivity,ASSOCIATION_WITH,DefinedRepeatActivityUntilRule,'triggers the cessation of',3.2,"DESCRIPTION: Each DefinedRepeatActivityUntilRule always triggers the cessation of one DefinedActivity. Each DefinedActivity might be repeated until one or more DefinedRepeatActivityUntilRule. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedActivity,ANCESTOR_TO,DefinedSubjectActivityGroup,'specializes',3.2,"DESCRIPTION: Each SubjectActivityGroup always specializes one DefinedActivity. Each DefinedActivity might be specialized by one SubjectActivityGroup. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedActivity,ASSOCIATION_WITH,PerformedActivity,'instantiate',3.2,"DESCRIPTION: Each PerformedActivity might instantiate one DefinedActivity. Each DefinedActivity might be instantiated by one or more PerformedActivity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedActivity,ASSOCIATION_WITH,StudyActivity,'uses',3.2,"DESCRIPTION: Each StudyActivity always uses one DefinedActivity. Each DefinedActivity might be used by one or more StudyActivity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedAdministrativeActivity,DESCENDENT_OF,DefinedActivity,'specializes',3.2,"DESCRIPTION: Each DefinedAdministrativeActivity always specializes one DefinedActivity. Each DefinedActivity might be specialized by one DefinedAdministrativeActivity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedAdministrativeActivity,ANCESTOR_TO,DefinedExperimentalUnitAllocation,'specializes',3.2,"DESCRIPTION: Each DefinedExperimentalUnitAllocation always specializes one DefinedAdministrativeActivity. Each DefinedAdministrativeActivity might be specialized by one DefinedExperimentalUnitAllocation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedAdministrativeActivity,ANCESTOR_TO,DefinedMaterialStorage,'specializes',3.2,"DESCRIPTION: Each DefinedSpecimenStorage always specializes one DefinedAdministrativeActivity. Each DefinedAdministrativeActivity might be specialized by one DefinedSpecimenStorage. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedAdministrativeActivity,ANCESTOR_TO,DefinedNotification,'specializes',3.2,"DESCRIPTION: Each DefinedNotification always specializes one DefinedAdministrativeActivity. Each DefinedAdministrativeActivity might be specialized by one DefinedNotification. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedAdministrativeActivity,ANCESTOR_TO,DefinedStudyAdministrativeActivity,'specializes',3.2,"DESCRIPTION: Each DefinedStudyAdministrativeActivity always specializes one DefinedAdministrativeActivity. Each DefinedAdministrativeActivity might be specialized by one DefinedStudyAdministrativeActivity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedAdministrativeActivity,ANCESTOR_TO,DefinedStudyAgentTransfer,'specializes',3.2,"DESCRIPTION: Each DefinedStudyAgentTransfer always specializes one DefinedAdministrativeActivity. Each DefinedAdministrativeActivity might be specialized by one DefinedStudyAgentTransfer. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedAdministrativeActivity,ANCESTOR_TO,DefinedStudySubjectMilestone,'specializes',3.2,"DESCRIPTION: Each DefinedStudySubjectMilestone always specializes one DefinedAdministrativeActivity. Each DefinedAdministrativeActivity might be specialized by one DefinedStudySubjectMilestone. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedAdverseEvent,DESCENDENT_OF,DefinedObservationResult,'specializes',3.2,"DESCRIPTION: Each DefinedAdverseEvent always specializes one DefinedObservationResult. Each DefinedObservationResult might be specialized by one DefinedAdverseEvent. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedCriterionGroup,ASSOCIATION_WITH,DefinedContingentOnRelationship,'be contingent upon',3.2,"DESCRIPTION: Each DefinedContingentOnRelationship might be contingent upon one DefinedCriterionGroup. Each DefinedCriterionGroup might be a condition for one or more DefinedContingentOnRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedCriterionGroup,ASSOCIATION_WITH,DefinedCriterionGroupCompositionRelationship,'be the parent of',3.2,"DESCRIPTION: Each DefinedCriterionGroupCompositionRelationship might be the parent of one DefinedCriterionGroup. Each DefinedCriterionGroup might be the component of one or more DefinedCriterionGroupCompositionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedCriterionGroup,ASSOCIATION_WITH,DefinedCriterionGroupCompositionRelationship,'is the component of',3.2,"DESCRIPTION: Each DefinedCriterionGroupCompositionRelationship always is the component of one DefinedCriterionGroup. Each DefinedCriterionGroup might be the parent of one or more DefinedCriterionGroupCompositionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedCriterionGroup,ASSOCIATION_WITH,DefinedCriterionGroupOptionRelationship,'be a choice that has as option',3.2,"DESCRIPTION: Each DefinedCriterionGroupOptionRelationship might be a choice that has as option one DefinedCriterionGroup. Each DefinedCriterionGroup might be an option that can satisfy one or more DefinedCriterionGroupOptionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedCriterionGroup,ASSOCIATION_WITH,DefinedCriterionGroupOptionRelationship,'is an option that can satisfy',3.2,"DESCRIPTION: Each DefinedCriterionGroupOptionRelationship always is an option that can satisfy one DefinedCriterionGroup. Each DefinedCriterionGroup might be a choice that has as option one or more DefinedCriterionGroupOptionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedCriterionGroup,ASSOCIATION_WITH,DefinedObservation,'have as focal context',3.2,"DESCRIPTION: Each DefinedObservation might have as focal context one DefinedCriterionGroup. Each DefinedCriterionGroup might be the focal context for one or more DefinedObservation. EXAMPLE(S): Was there a liver chemistry event for the lab samples collected at this visit? OTHER NAME(S): NOTE(S): DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedCriterionGroup,ASSOCIATION_WITH,DefinedRepeatActivityUntilRule,'be repeated until',3.2,"DESCRIPTION: Each DefinedRepeatActivityUntilRule might be repeated until one DefinedCriterionGroup. Each DefinedCriterionGroup might trigger the cessation of one or more DefinedRepeatActivityUntilRule. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedEligibilityCriterion,DESCENDENT_OF,DefinedObservation,'specializes',3.2,"DESCRIPTION: Each DefinedEligibilityCriterion always specializes one DefinedObservation. Each DefinedObservation might be specialized by one DefinedEligibilityCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedEligibilityCriterion,ANCESTOR_TO,DefinedExclusionCriterion,'specializes',3.2,"DESCRIPTION: Each DefinedExclusionCriterion always specializes one DefinedEligibilityCriterion. Each DefinedEligibilityCriterion might be specialized by one DefinedExclusionCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedEligibilityCriterion,ANCESTOR_TO,DefinedInclusionCriterion,'specializes',3.2,"DESCRIPTION: Each DefinedInclusionCriterion always specializes one DefinedEligibilityCriterion. Each DefinedEligibilityCriterion might be specialized by one DefinedInclusionCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedEligibilityCriterion,ASSOCIATION_WITH,PlannedStudySubject,'be constrained by',3.2,"DESCRIPTION: Each PlannedStudySubject might be constrained by one or more DefinedEligibilityCriterion. Each DefinedEligibilityCriterion might constrain one or more PlannedStudySubject. DEFINITION: Indicates the criteria a particular PlannedStudySubject is expected to adhere to. EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
DefinedEligibilityCriterionAnswer,DESCENDENT_OF,DefinedObservationResult,'specializes',3.2,"DESCRIPTION: Each DefinedEligibilityCriterionAnswer always specializes one DefinedObservationResult. Each DefinedObservationResult might be specialized by one DefinedEligibilityCriterionAnswer. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedEligibilityCriterionAnswer,ASSOCIATION_WITH,PlannedEligibilityCriterion,'requires for eligibility',3.2,"DESCRIPTION: Each PlannedEligibilityCriterion always requires for eligibility one DefinedEligibilityCriterionAnswer. Each DefinedEligibilityCriterionAnswer might be required for eligibility for one or more PlannedEligibilityCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedExclusionCriterion,DESCENDENT_OF,DefinedEligibilityCriterion,'specializes',3.2,"DESCRIPTION: Each DefinedExclusionCriterion always specializes one DefinedEligibilityCriterion. Each DefinedEligibilityCriterion might be specialized by one DefinedExclusionCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedExperimentalUnitAllocation,DESCENDENT_OF,DefinedAdministrativeActivity,'specializes',3.2,"DESCRIPTION: Each DefinedExperimentalUnitAllocation always specializes one DefinedAdministrativeActivity. Each DefinedAdministrativeActivity might be specialized by one DefinedExperimentalUnitAllocation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedImaging,DESCENDENT_OF,DefinedObservation,'specializes',3.2,"DESCRIPTION: Each DefinedImaging always specializes one DefinedObservation. Each DefinedObservation might be specialized by one DefinedImaging. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedInclusionCriterion,DESCENDENT_OF,DefinedEligibilityCriterion,'specializes',3.2,"DESCRIPTION: Each DefinedInclusionCriterion always specializes one DefinedEligibilityCriterion. Each DefinedEligibilityCriterion might be specialized by one DefinedInclusionCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedMaterialProcessStep,DESCENDENT_OF,DefinedProcedure,'specializes',3.2,"DESCRIPTION: Each DefinedMaterialProcessStep always specializes one DefinedProcedure. Each DefinedProcedure might be specialized by one DefinedMaterialProcessStep. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedMaterialProcessStep,ASSOCIATION_WITH,Material,'have been produced by',3.2,"DESCRIPTION: Each Material might have been produced by one DefinedMaterialProcessStep. Each DefinedMaterialProcessStep might have produced one or more Material. DEFINITION: Indicates that material is produced by a process step. EXAMPLE(S): A blood product has anticoagulants added to it to preserve the product A blood product has growth factor added to it to induce cell growth OTHER NAME(S): NOTE(S): ","Association"
DefinedMaterialStorage,DESCENDENT_OF,DefinedAdministrativeActivity,'specializes',3.2,"DESCRIPTION: Each DefinedSpecimenStorage always specializes one DefinedAdministrativeActivity. Each DefinedAdministrativeActivity might be specialized by one DefinedSpecimenStorage. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedMedicalConditionResult,DESCENDENT_OF,DefinedObservationResult,'specializes',3.2,"DESCRIPTION: Each DefinedMedicalConditionResult always specializes one DefinedObservationResult. Each DefinedObservationResult might be specialized by one DefinedMedicalConditionResult. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedNotification,DESCENDENT_OF,DefinedAdministrativeActivity,'specializes',3.2,"DESCRIPTION: Each DefinedNotification always specializes one DefinedAdministrativeActivity. Each DefinedAdministrativeActivity might be specialized by one DefinedNotification. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedNotification,ASSOCIATION_WITH,NotificationReceiver,'be the receiver of',3.2,"DESCRIPTION: Each NotificationReceiver might be the receiver of one DefinedNotification. Each DefinedNotification might be received by one or more NotificationReceiver. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedObservation,ANCESTOR_TO,DefinedEligibilityCriterion,'specializes',3.2,"DESCRIPTION: Each DefinedEligibilityCriterion always specializes one DefinedObservation. Each DefinedObservation might be specialized by one DefinedEligibilityCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedObservation,ASSOCIATION_WITH,DefinedExpressionVariableRelationship,'is a reference to',3.2,"DESCRIPTION: Each DefinedExpressionVariableRelationship always is a reference to one DefinedObservation. Each DefinedObservation might be referenced by one or more DefinedExpressionVariableRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedObservation,ANCESTOR_TO,DefinedImaging,'specializes',3.2,"DESCRIPTION: Each DefinedImaging always specializes one DefinedObservation. Each DefinedObservation might be specialized by one DefinedImaging. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedObservation,DESCENDENT_OF,DefinedActivity,'specializes',3.2,"DESCRIPTION: Each DefinedObservation always specializes one DefinedActivity. Each DefinedActivity might be specialized by one DefinedObservation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedObservation,ASSOCIATION_WITH,DefinedObservationResult,'is a result of',3.2,"DESCRIPTION: Each DefinedObservationResult always is a result of one DefinedObservation. Each DefinedObservation might result in one or more DefinedObservationResult. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedObservation,ANCESTOR_TO,DefinedStratificationCriterion,'specializes',3.2,"DESCRIPTION: Each DefinedStratificationCriterion always specializes one DefinedObservation. Each DefinedObservation might be specialized by one DefinedStratificationCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedObservationResult,ANCESTOR_TO,DefinedAdverseEvent,'specializes',3.2,"DESCRIPTION: Each DefinedAdverseEvent always specializes one DefinedObservationResult. Each DefinedObservationResult might be specialized by one DefinedAdverseEvent. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedObservationResult,ASSOCIATION_WITH,DefinedContingentOnRelationship,'be contingent upon',3.2,"DESCRIPTION: Each DefinedContingentOnRelationship might be contingent upon one DefinedObservationResult. Each DefinedObservationResult might be a condition for one or more DefinedContingentOnRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedObservationResult,ASSOCIATION_WITH,DefinedCriterionGroupCompositionRelationship,'be the parent of',3.2,"DESCRIPTION: Each DefinedCriterionGroupCompositionRelationship might be the parent of one DefinedObservationResult. Each DefinedObservationResult might be the component of one or more DefinedCriterionGroupCompositionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedObservationResult,ASSOCIATION_WITH,DefinedCriterionGroupOptionRelationship,'be a choice that has as option',3.2,"DESCRIPTION: Each DefinedCriterionGroupOptionRelationship might be a choice that has as option one DefinedObservationResult. Each DefinedObservationResult might be an option that can satisfy one or more DefinedCriterionGroupOptionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedObservationResult,ANCESTOR_TO,DefinedEligibilityCriterionAnswer,'specializes',3.2,"DESCRIPTION: Each DefinedEligibilityCriterionAnswer always specializes one DefinedObservationResult. Each DefinedObservationResult might be specialized by one DefinedEligibilityCriterionAnswer. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedObservationResult,ANCESTOR_TO,DefinedMedicalConditionResult,'specializes',3.2,"DESCRIPTION: Each DefinedMedicalConditionResult always specializes one DefinedObservationResult. Each DefinedObservationResult might be specialized by one DefinedMedicalConditionResult. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedObservationResult,ASSOCIATION_WITH,DefinedObservation,'have as focal context',3.2,"DESCRIPTION: Each DefinedObservation might have as focal context one DefinedObservationResult. Each DefinedObservationResult might be the focal context for one or more DefinedObservation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedObservationResult,ASSOCIATION_WITH,DefinedRepeatActivityUntilRule,'be repeated until',3.2,"DESCRIPTION: Each DefinedRepeatActivityUntilRule might be repeated until one DefinedObservationResult. Each DefinedObservationResult might trigger the cessation of one or more DefinedRepeatActivityUntilRule. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedObservationResult,ANCESTOR_TO,DefinedStratificationCriterionPermissibleResult,'specializes',3.2,"DESCRIPTION: Each DefinedStratificationCriterionPermissibleResult always specializes one DefinedObservationResult. Each DefinedObservationResult might be specialized by one DefinedStratificationCriterionPermissibleResult. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedObservationResult,ASSOCIATION_WITH,PlannedContingentOnRelationship,'be contingent upon',3.2,"DESCRIPTION: Each PlannedContingentOnRelationship might be contingent upon one DefinedObservationResult. Each DefinedObservationResult might be a condition for one or more PlannedContingentOnRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedObservationResult,ASSOCIATION_WITH,PlannedCriterionGroupCompositionRelationship,'be the parent of',3.2,"DESCRIPTION: Each PlannedCriterionGroupCompositionRelationship might be the parent of one DefinedObservationResult. Each DefinedObservationResult might be the component of one or more PlannedCriterionGroupCompositionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedObservationResult,ASSOCIATION_WITH,PlannedCriterionGroupOptionRelationship,'be a choice that has as option',3.2,"DESCRIPTION: Each PlannedCriterionGroupOptionRelationship might be a choice that has as option one DefinedObservationResult. Each DefinedObservationResult might be an option that can satisfy one or more PlannedCriterionGroupOptionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedObservationResult,ASSOCIATION_WITH,PlannedRepeatActivityUntilRule,'be repeated until',3.2,"DESCRIPTION: Each PlannedRepeatActivityUntilRule might be repeated until one DefinedObservationResult. Each DefinedObservationResult might trigger the cessation of one or more PlannedRepeatActivityUntilRule. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedProcedure,ANCESTOR_TO,DefinedMaterialProcessStep,'specializes',3.2,"DESCRIPTION: Each DefinedMaterialProcessStep always specializes one DefinedProcedure. Each DefinedProcedure might be specialized by one DefinedMaterialProcessStep. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedProcedure,DESCENDENT_OF,DefinedActivity,'specializes',3.2,"DESCRIPTION: Each DefinedProcedure always specializes one DefinedActivity. Each DefinedActivity might be specialized by one DefinedProcedure. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedProcedure,ANCESTOR_TO,DefinedSpecimenCollection,'specializes',3.2,"DESCRIPTION: Each DefinedSpecimenCollection always specializes one DefinedProcedure. Each DefinedProcedure might be specialized by one DefinedSpecimenCollection. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedProcedure,ANCESTOR_TO,DefinedSubstanceAdministration,'specializes',3.2,"DESCRIPTION: Each DefinedSubstanceAdministration always specializes one DefinedProcedure. Each DefinedProcedure might be specialized by one DefinedSubstanceAdministration. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedSpecimenCollection,DESCENDENT_OF,DefinedProcedure,'specializes',3.2,"DESCRIPTION: Each DefinedSpecimenCollection always specializes one DefinedProcedure. Each DefinedProcedure might be specialized by one DefinedSpecimenCollection. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedStratificationCriterion,DESCENDENT_OF,DefinedObservation,'specializes',3.2,"DESCRIPTION: Each DefinedStratificationCriterion always specializes one DefinedObservation. Each DefinedObservation might be specialized by one DefinedStratificationCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedStratificationCriterionPermissibleResult,DESCENDENT_OF,DefinedObservationResult,'specializes',3.2,"DESCRIPTION: Each DefinedStratificationCriterionPermissibleResult always specializes one DefinedObservationResult. Each DefinedObservationResult might be specialized by one DefinedStratificationCriterionPermissibleResult. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedStratificationCriterionPermissibleResult,ASSOCIATION_WITH,StratumGroup,'is characterized by',3.2,"DESCRIPTION: Each StratumGroup always is characterized by one or more DefinedStratificationCriterionPermissibleResult. Each DefinedStratificationCriterionPermissibleResult always characterizes one or more StratumGroup. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedStudyAdministrativeActivity,DESCENDENT_OF,DefinedAdministrativeActivity,'specializes',3.2,"DESCRIPTION: Each DefinedStudyAdministrativeActivity always specializes one DefinedAdministrativeActivity. Each DefinedAdministrativeActivity might be specialized by one DefinedStudyAdministrativeActivity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedStudyAgentTransfer,DESCENDENT_OF,DefinedAdministrativeActivity,'specializes',3.2,"DESCRIPTION: Each DefinedStudyAgentTransfer always specializes one DefinedAdministrativeActivity. Each DefinedAdministrativeActivity might be specialized by one DefinedStudyAgentTransfer. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedStudySubjectMilestone,DESCENDENT_OF,DefinedAdministrativeActivity,'specializes',3.2,"DESCRIPTION: Each DefinedStudySubjectMilestone always specializes one DefinedAdministrativeActivity. Each DefinedAdministrativeActivity might be specialized by one DefinedStudySubjectMilestone. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
