ClassNameA,ConnectorType,ClassNameB,RelationshipName,Version,Notes,EAConnectorType
DefinedAdministrativeActivity,ANCESTOR_TO,DefinedSpecimenMove,'specializes',5.2,"DESCRIPTION: Each DefinedSpecimenMove always specializes one DefinedAdministrativeActivity. Each DefinedAdministrativeActivity might be specialized by one DefinedSpecimenMove. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
DefinedAdministrativeActivity,ANCESTOR_TO,DefinedStudyAdministrativeActivity,'specializes',5.2,"DESCRIPTION: Each DefinedStudyAdministrativeActivity always specializes one DefinedAdministrativeActivity. Each DefinedAdministrativeActivity might be specialized by one DefinedStudyAdministrativeActivity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedAdministrativeActivity,ANCESTOR_TO,DefinedStudyAgentTransfer,'specializes',5.2,"DESCRIPTION: Each DefinedStudyAgentTransfer always specializes one DefinedAdministrativeActivity. Each DefinedAdministrativeActivity might be specialized by one DefinedStudyAgentTransfer. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedAdministrativeActivity,ANCESTOR_TO,DefinedStudySubjectMilestone,'specializes',5.2,"DESCRIPTION: Each DefinedStudySubjectMilestone always specializes one DefinedAdministrativeActivity. Each DefinedAdministrativeActivity might be specialized by one DefinedStudySubjectMilestone. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedAdverseEvent,DESCENDENT_OF,DefinedObservationResult,'specializes',5.2,"DESCRIPTION: Each DefinedAdverseEvent always specializes one DefinedObservationResult. Each DefinedObservationResult might be specialized by one DefinedAdverseEvent. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedCriterionGroup,ASSOCIATION_WITH,DefinedContingentOnRelationship,'be contingent upon',5.2,"DESCRIPTION: Each DefinedContingentOnRelationship might be contingent upon one DefinedCriterionGroup. Each DefinedCriterionGroup might be a condition for one or more DefinedContingentOnRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedCriterionGroup,ASSOCIATION_WITH,DefinedCriterionGroupCompositionRelationship,'be the parent of',5.2,"DESCRIPTION: Each DefinedCriterionGroupCompositionRelationship might be the parent of one DefinedCriterionGroup. Each DefinedCriterionGroup might be the component of one or more DefinedCriterionGroupCompositionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedCriterionGroup,ASSOCIATION_WITH,DefinedCriterionGroupCompositionRelationship,'is the component of',5.2,"DESCRIPTION: Each DefinedCriterionGroupCompositionRelationship always is the component of one DefinedCriterionGroup. Each DefinedCriterionGroup might be the parent of one or more DefinedCriterionGroupCompositionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedCriterionGroup,ASSOCIATION_WITH,DefinedCriterionGroupOptionRelationship,'be a choice that has as option',5.2,"DESCRIPTION: Each DefinedCriterionGroupOptionRelationship might be a choice that has as option one DefinedCriterionGroup. Each DefinedCriterionGroup might be an option that can satisfy one or more DefinedCriterionGroupOptionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedCriterionGroup,ASSOCIATION_WITH,DefinedCriterionGroupOptionRelationship,'is an option that can satisfy',5.2,"DESCRIPTION: Each DefinedCriterionGroupOptionRelationship always is an option that can satisfy one DefinedCriterionGroup. Each DefinedCriterionGroup might be a choice that has as option one or more DefinedCriterionGroupOptionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedCriterionGroup,ASSOCIATION_WITH,DefinedObservation,'have as focal context',5.2,"DESCRIPTION: Each DefinedObservation might have as focal context one DefinedCriterionGroup. Each DefinedCriterionGroup might be the focal context for one or more DefinedObservation. EXAMPLE(S): Was there a liver chemistry event for the lab samples collected at this visit? OTHER NAME(S): NOTE(S): DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedCriterionGroup,ASSOCIATION_WITH,DefinedRepeatActivityUntilRule,'be repeated until',5.2,"DESCRIPTION: Each DefinedRepeatActivityUntilRule might be repeated until one DefinedCriterionGroup. Each DefinedCriterionGroup might trigger the cessation of one or more DefinedRepeatActivityUntilRule. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedDiagnosis,DESCENDENT_OF,DefinedObservationResult,'specializes',5.2,"DESCRIPTION: Each DefinedDiagnosis always specializes one DefinedObservationResult. Each DefinedObservationResult might be specialized by one DefinedDiagnosis. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
DefinedDiagnosis,ASSOCIATION_WITH,MolecularBiomarkerGroup,'indicate risk or presence of',5.2,"DESCRIPTION: Each MolecularBiomarkerGroup might indicate risk or presence of one or more DefinedDiagnosis. Each DefinedDiagnosis might have risk or presence indicated by one or more MolecularBiomarkerGroup. DEFINITION: EXAMPLE(S): The MolecularBiomarkerGroup consisting of the individual biomarker 2073A&gt;T indicates a decreased risk of Diffusely Infiltrating Astrocytoma. OTHER NAME(S): NOTE(S):","Association"
DefinedEligibilityCriterion,DESCENDENT_OF,DefinedObservation,'specializes',5.2,"DESCRIPTION: Each DefinedEligibilityCriterion always specializes one DefinedObservation. Each DefinedObservation might be specialized by one DefinedEligibilityCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedEligibilityCriterion,ANCESTOR_TO,DefinedExclusionCriterion,'specializes',5.2,"DESCRIPTION: Each DefinedExclusionCriterion always specializes one DefinedEligibilityCriterion. Each DefinedEligibilityCriterion might be specialized by one DefinedExclusionCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedEligibilityCriterion,ANCESTOR_TO,DefinedInclusionCriterion,'specializes',5.2,"DESCRIPTION: Each DefinedInclusionCriterion always specializes one DefinedEligibilityCriterion. Each DefinedEligibilityCriterion might be specialized by one DefinedInclusionCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedEligibilityCriterionAnswer,DESCENDENT_OF,DefinedObservationResult,'specializes',5.2,"DESCRIPTION: Each DefinedEligibilityCriterionAnswer always specializes one DefinedObservationResult. Each DefinedObservationResult might be specialized by one DefinedEligibilityCriterionAnswer. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedEligibilityCriterionAnswer,ASSOCIATION_WITH,PlannedEligibilityCriterion,'requires for eligibility',5.2,"DESCRIPTION: Each PlannedEligibilityCriterion always requires for eligibility one DefinedEligibilityCriterionAnswer. Each DefinedEligibilityCriterionAnswer might be required for eligibility for one or more PlannedEligibilityCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedEligibilityCriterionAnswer,ASSOCIATION_WITH,PlannedStudySubject,'be constrained by',5.2,"DESCRIPTION: Each PlannedStudySubject might be constrained by one or more DefinedEligibilityCriterionAnswer. Each DefinedEligibilityCriterionAnswer might constrain one or more PlannedStudySubject. DEFINITION: Indicates the specific criteria a particular PlannedStudySubject is expected to adhere to. EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
DefinedExclusionCriterion,DESCENDENT_OF,DefinedEligibilityCriterion,'specializes',5.2,"DESCRIPTION: Each DefinedExclusionCriterion always specializes one DefinedEligibilityCriterion. Each DefinedEligibilityCriterion might be specialized by one DefinedExclusionCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedExperimentalUnitAllocation,DESCENDENT_OF,DefinedAdministrativeActivity,'specializes',5.2,"DESCRIPTION: Each DefinedExperimentalUnitAllocation always specializes one DefinedAdministrativeActivity. Each DefinedAdministrativeActivity might be specialized by one DefinedExperimentalUnitAllocation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedInclusionCriterion,DESCENDENT_OF,DefinedEligibilityCriterion,'specializes',5.2,"DESCRIPTION: Each DefinedInclusionCriterion always specializes one DefinedEligibilityCriterion. Each DefinedEligibilityCriterion might be specialized by one DefinedInclusionCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedMaterialProcessStep,DESCENDENT_OF,DefinedProcedure,'specializes',5.2,"DESCRIPTION: Each DefinedMaterialProcessStep always specializes one DefinedProcedure. Each DefinedProcedure might be specialized by one DefinedMaterialProcessStep. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedMaterialProcessStep,ASSOCIATION_WITH,Material,'have been produced by',5.2,"DESCRIPTION: Each Material might have been produced by one DefinedMaterialProcessStep. Each DefinedMaterialProcessStep might have produced one or more Material. DEFINITION: Indicates that material is produced by a process step. EXAMPLE(S): A blood product has anticoagulants added to it to preserve the product A blood product has growth factor added to it to induce cell growth OTHER NAME(S): NOTE(S): ","Association"
DefinedMaterialStorage,DESCENDENT_OF,DefinedAdministrativeActivity,'specializes',5.2,"DESCRIPTION: Each DefinedSpecimenStorage always specializes one DefinedAdministrativeActivity. Each DefinedAdministrativeActivity might be specialized by one DefinedSpecimenStorage. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedMedicalConditionResult,DESCENDENT_OF,DefinedObservationResult,'specializes',5.2,"DESCRIPTION: Each DefinedMedicalConditionResult always specializes one DefinedObservationResult. Each DefinedObservationResult might be specialized by one DefinedMedicalConditionResult. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedNotification,DESCENDENT_OF,DefinedAdministrativeActivity,'specializes',5.2,"DESCRIPTION: Each DefinedNotification always specializes one DefinedAdministrativeActivity. Each DefinedAdministrativeActivity might be specialized by one DefinedNotification. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedNotification,ASSOCIATION_WITH,NotificationReceiver,'be the receiver of',5.2,"DESCRIPTION: Each NotificationReceiver might be the receiver of one DefinedNotification. Each DefinedNotification might be received by one or more NotificationReceiver. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedObservation,ANCESTOR_TO,DefinedEligibilityCriterion,'specializes',5.2,"DESCRIPTION: Each DefinedEligibilityCriterion always specializes one DefinedObservation. Each DefinedObservation might be specialized by one DefinedEligibilityCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedObservation,ASSOCIATION_WITH,DefinedExpressionVariableRelationship,'is a reference to',5.2,"DESCRIPTION: Each DefinedExpressionVariableRelationship always is a reference to one DefinedObservation. Each DefinedObservation might be referenced by one or more DefinedExpressionVariableRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedObservation,DESCENDENT_OF,DefinedActivity,'specializes',5.2,"DESCRIPTION: Each DefinedObservation always specializes one DefinedActivity. Each DefinedActivity might be specialized by one DefinedObservation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedObservation,ASSOCIATION_WITH,DefinedObservationResult,'is a result of',5.2,"DESCRIPTION: Each DefinedObservationResult always is a result of one DefinedObservation. Each DefinedObservation might result in one or more DefinedObservationResult. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedObservation,ANCESTOR_TO,DefinedStratificationCriterion,'specializes',5.2,"DESCRIPTION: Each DefinedStratificationCriterion always specializes one DefinedObservation. Each DefinedObservation might be specialized by one DefinedStratificationCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedObservationResult,ANCESTOR_TO,DefinedAdverseEvent,'specializes',5.2,"DESCRIPTION: Each DefinedAdverseEvent always specializes one DefinedObservationResult. Each DefinedObservationResult might be specialized by one DefinedAdverseEvent. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedObservationResult,ASSOCIATION_WITH,DefinedContingentOnRelationship,'be contingent upon',5.2,"DESCRIPTION: Each DefinedContingentOnRelationship might be contingent upon one DefinedObservationResult. Each DefinedObservationResult might be a condition for one or more DefinedContingentOnRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedObservationResult,ASSOCIATION_WITH,DefinedCriterionGroupCompositionRelationship,'be the parent of',5.2,"DESCRIPTION: Each DefinedCriterionGroupCompositionRelationship might be the parent of one DefinedObservationResult. Each DefinedObservationResult might be the component of one or more DefinedCriterionGroupCompositionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedObservationResult,ASSOCIATION_WITH,DefinedCriterionGroupOptionRelationship,'be a choice that has as option',5.2,"DESCRIPTION: Each DefinedCriterionGroupOptionRelationship might be a choice that has as option one DefinedObservationResult. Each DefinedObservationResult might be an option that can satisfy one or more DefinedCriterionGroupOptionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedObservationResult,ANCESTOR_TO,DefinedDiagnosis,'specializes',5.2,"DESCRIPTION: Each DefinedDiagnosis always specializes one DefinedObservationResult. Each DefinedObservationResult might be specialized by one DefinedDiagnosis. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
DefinedObservationResult,ANCESTOR_TO,DefinedEligibilityCriterionAnswer,'specializes',5.2,"DESCRIPTION: Each DefinedEligibilityCriterionAnswer always specializes one DefinedObservationResult. Each DefinedObservationResult might be specialized by one DefinedEligibilityCriterionAnswer. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedObservationResult,ANCESTOR_TO,DefinedMedicalConditionResult,'specializes',5.2,"DESCRIPTION: Each DefinedMedicalConditionResult always specializes one DefinedObservationResult. Each DefinedObservationResult might be specialized by one DefinedMedicalConditionResult. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedObservationResult,ASSOCIATION_WITH,DefinedObservation,'have as focal context',5.2,"DESCRIPTION: Each DefinedObservation might have as focal context one DefinedObservationResult. Each DefinedObservationResult might be the focal context for one or more DefinedObservation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedObservationResult,ASSOCIATION_WITH,DefinedRepeatActivityUntilRule,'be repeated until',5.2,"DESCRIPTION: Each DefinedRepeatActivityUntilRule might be repeated until one DefinedObservationResult. Each DefinedObservationResult might trigger the cessation of one or more DefinedRepeatActivityUntilRule. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedObservationResult,ANCESTOR_TO,DefinedStratificationCriterionPermissibleResult,'specializes',5.2,"DESCRIPTION: Each DefinedStratificationCriterionPermissibleResult always specializes one DefinedObservationResult. Each DefinedObservationResult might be specialized by one DefinedStratificationCriterionPermissibleResult. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
DefinedObservationResult,ASSOCIATION_WITH,PlannedContingentOnRelationship,'be contingent upon',5.2,"DESCRIPTION: Each PlannedContingentOnRelationship might be contingent upon one DefinedObservationResult. Each DefinedObservationResult might be a condition for one or more PlannedContingentOnRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedObservationResult,ASSOCIATION_WITH,PlannedCriterionGroupCompositionRelationship,'be the parent of',5.2,"DESCRIPTION: Each PlannedCriterionGroupCompositionRelationship might be the parent of one DefinedObservationResult. Each DefinedObservationResult might be the component of one or more PlannedCriterionGroupCompositionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedObservationResult,ASSOCIATION_WITH,PlannedCriterionGroupOptionRelationship,'be a choice that has as option',5.2,"DESCRIPTION: Each PlannedCriterionGroupOptionRelationship might be a choice that has as option one DefinedObservationResult. Each DefinedObservationResult might be an option that can satisfy one or more PlannedCriterionGroupOptionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedObservationResult,ASSOCIATION_WITH,PlannedRepeatActivityUntilRule,'be repeated until',5.2,"DESCRIPTION: Each PlannedRepeatActivityUntilRule might be repeated until one DefinedObservationResult. Each DefinedObservationResult might trigger the cessation of one or more PlannedRepeatActivityUntilRule. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedProcedure,ANCESTOR_TO,DefinedMaterialProcessStep,'specializes',5.2,"DESCRIPTION: Each DefinedMaterialProcessStep always specializes one DefinedProcedure. Each DefinedProcedure might be specialized by one DefinedMaterialProcessStep. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedProcedure,DESCENDENT_OF,DefinedActivity,'specializes',5.2,"DESCRIPTION: Each DefinedProcedure always specializes one DefinedActivity. Each DefinedActivity might be specialized by one DefinedProcedure. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedProcedure,ANCESTOR_TO,DefinedSpecimenCollection,'specializes',5.2,"DESCRIPTION: Each DefinedSpecimenCollection always specializes one DefinedProcedure. Each DefinedProcedure might be specialized by one DefinedSpecimenCollection. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedProcedure,ANCESTOR_TO,DefinedSubstanceAdministration,'specializes',5.2,"DESCRIPTION: Each DefinedSubstanceAdministration always specializes one DefinedProcedure. Each DefinedProcedure might be specialized by one DefinedSubstanceAdministration. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedProductTransport,DESCENDENT_OF,DefinedActivity,'specializes',5.2,"DESCRIPTION: Each DefinedProductTransport always specializes oneDefinedActivity. Each DefinedActivity might be specialized by oneDefinedProductTransport. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
DefinedProgressCount,DESCENDENT_OF,DefinedAdministrativeActivity,'specializes',5.2,"DESCRIPTION: Each DefinedProgressCount always specializes one DefinedActivity. Each DefinedActivity might be specialized by one DefinedProgressCount. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
DefinedSpecimenCollection,DESCENDENT_OF,DefinedProcedure,'specializes',5.2,"DESCRIPTION: Each DefinedSpecimenCollection always specializes one DefinedProcedure. Each DefinedProcedure might be specialized by one DefinedSpecimenCollection. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedStratificationCriterion,DESCENDENT_OF,DefinedObservation,'specializes',5.2,"DESCRIPTION: Each DefinedStratificationCriterion always specializes one DefinedObservation. Each DefinedObservation might be specialized by one DefinedStratificationCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedStratificationCriterionPermissibleResult,DESCENDENT_OF,DefinedObservationResult,'specializes',5.2,"DESCRIPTION: Each DefinedStratificationCriterionPermissibleResult always specializes one DefinedObservationResult. Each DefinedObservationResult might be specialized by one DefinedStratificationCriterionPermissibleResult. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
DefinedStratificationCriterionPermissibleResult,ASSOCIATION_WITH,StratumGroup,'is characterized by',5.2,"DESCRIPTION: Each StratumGroup always is characterized by one or more DefinedStratificationCriterionPermissibleResult. Each DefinedStratificationCriterionPermissibleResult always characterizes one or more StratumGroup. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedStudyAdministrativeActivity,DESCENDENT_OF,DefinedAdministrativeActivity,'specializes',5.2,"DESCRIPTION: Each DefinedStudyAdministrativeActivity always specializes one DefinedAdministrativeActivity. Each DefinedAdministrativeActivity might be specialized by one DefinedStudyAdministrativeActivity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedStudyAgentTransfer,DESCENDENT_OF,DefinedAdministrativeActivity,'specializes',5.2,"DESCRIPTION: Each DefinedStudyAgentTransfer always specializes one DefinedAdministrativeActivity. Each DefinedAdministrativeActivity might be specialized by one DefinedStudyAgentTransfer. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedStudySubjectMilestone,DESCENDENT_OF,DefinedAdministrativeActivity,'specializes',5.2,"DESCRIPTION: Each DefinedStudySubjectMilestone always specializes one DefinedAdministrativeActivity. Each DefinedAdministrativeActivity might be specialized by one DefinedStudySubjectMilestone. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DefinedSubjectActivityGroup,DESCENDENT_OF,DefinedActivity,'specializes',5.2,"DESCRIPTION: Each SubjectActivityGroup always specializes one DefinedActivity. Each DefinedActivity might be specialized by one SubjectActivityGroup. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
DefinedSubstanceAdministration,ASSOCIATION_WITH,DefinedExpressionVariableRelationship,'is used in',5.2,"DESCRIPTION: Each DefinedExpressionVariableRelationship always is used in one or more DefinedSubstanceAdministration. Each DefinedSubstanceAdministration might use one or more DefinedExpressionVariableRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DefinedSubstanceAdministration,DESCENDENT_OF,DefinedProcedure,'specializes',5.2,"DESCRIPTION: Each DefinedSubstanceAdministration always specializes one DefinedProcedure. Each DefinedProcedure might be specialized by one DefinedSubstanceAdministration. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
Epoch,ASSOCIATION_WITH,PerformedActivity,'be contained by',5.2,"DESCRIPTION: Each PerformedActivity might be contained by one Epoch. Each Epoch might contain one or more PerformedActivity. DEFINITION: Indicates that a performed but unplanned activity is categorized as part of a particular Epoch. EXAMPLE(S): OTHER NAME(S): NOTE(S): This cannot be derived by looking at the corresponding planned activity because this association is only used for unplanned activities.","Association"
Epoch,ASSOCIATION_WITH,PlannedActivity,'occur in',5.2,"DESCRIPTION: Each PlannedActivity might occur in one Epoch. Each Epoch might contain one or more PlannedActivity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
InterventionalStudyProtocolVersion,DESCENDENT_OF,StudyProtocolVersion,'specializes',5.2,"DESCRIPTION: Each InterventionalStudyProtocolVersion always specializes one StudyProtocolVersion. Each StudyProtocolVersion might be specialized by one InterventionalStudyProtocolVersion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
InterventionalStudyProtocolVersion,ASSOCIATION_WITH,RelevantRegulation,'governs',5.2,"DESCRIPTION: Each RelevantRegulation always governs one InterventionalStudyProtocolVersion. Each InterventionalStudyProtocolVersion might be governed by one or more RelevantRegulation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
ObservationalStudyProtocolVersion,DESCENDENT_OF,StudyProtocolVersion,'specializes',5.2,"DESCRIPTION: Each ObservationalStudyProtocolVersion always specializes one StudyProtocolVersion. Each StudyProtocolVersion might be specialized by one ObservationalStudyProtocolVersion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PlannedActivity,ASSOCIATION_WITH,Arm,'contains',5.2,"DESCRIPTION: Each Arm always contains one or more PlannedActivity. Each PlannedActivity might occur in one or more Arm. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedActivity,ASSOCIATION_WITH,PerformedActivity,'instantiate',5.2,"DESCRIPTION: Each PerformedActivity might instantiate one PlannedActivity. Each PlannedActivity might be instantiated by one or more PerformedActivity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedActivity,DESCENDENT_OF,Activity,'specializes',5.2,"DESCRIPTION: Each PlannedActivity always specializes one Activity. Each Activity might be specialized by one PlannedActivity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PlannedActivity,ASSOCIATION_WITH,PlannedCompositionRelationship,'is the component of',5.2,"DESCRIPTION: Each PlannedCompositionRelationship always is the component of one PlannedActivity. Each PlannedActivity might be the parent of one or more PlannedCompositionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedActivity,ASSOCIATION_WITH,PlannedCompositionRelationship,'is the parent of',5.2,"DESCRIPTION: Each PlannedCompositionRelationship always is the parent of one PlannedActivity. Each PlannedActivity might be the component of one or more PlannedCompositionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedActivity,ASSOCIATION_WITH,PlannedContingentOnRelationship,'be contingent upon',5.2,"DESCRIPTION: Each PlannedContingentOnRelationship might be contingent upon one PlannedActivity. Each PlannedActivity might be a condition for one or more PlannedContingentOnRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedActivity,ASSOCIATION_WITH,PlannedContingentOnRelationship,'is a condition for',5.2,"DESCRIPTION: Each PlannedContingentOnRelationship always is a condition for one PlannedActivity. Each PlannedActivity might be contingent upon one or more PlannedContingentOnRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedActivity,ASSOCIATION_WITH,PlannedCriterionGroupCompositionRelationship,'be the parent of',5.2,"DESCRIPTION: Each PlannedCriterionGroupCompositionRelationship might be the parent of one PlannedActivity. Each PlannedActivity might be the component of one or more PlannedCriterionGroupCompositionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedActivity,ASSOCIATION_WITH,PlannedCriterionGroupOptionRelationship,'be a choice that has as option',5.2,"DESCRIPTION: Each PlannedCriterionGroupOptionRelationship might be a choice that has as option one PlannedActivity. Each PlannedActivity might be an option that can satisfy one or more PlannedCriterionGroupOptionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedActivity,ANCESTOR_TO,PlannedEligibilityCriterion,'specializes',5.2,"DESCRIPTION: Each PlannedEligibilityCriterion always specializes one PlannedActivity. Each PlannedActivity might be specialized by one PlannedEligibilityCriterion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PlannedActivity,ANCESTOR_TO,PlannedExperimentalUnitAllocation,'specializes',5.2,"DESCRIPTION: Each PlannedExperimentalUnitAllocation always specializes one PlannedActivity. Each PlannedActivity might be specialized by one PlannedExperimentalUnitAllocation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
PlannedActivity,ASSOCIATION_WITH,PlannedExperimentalUnitAllocationResult,'is an option through which experimental units are assigned to',5.2,"DESCRIPTION: Each PlannedExperimentalUnitAllocationResult always is an option through which experimental units are assigned to one PlannedActivity. Each PlannedActivity might be the activity executed for one or more PlannedExperimentalUnitAllocationResult. DEFINITION: This association identifies a relationship between an allocation option and the path through which an experimental unit will go if assigned to this option. EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
PlannedActivity,ANCESTOR_TO,PlannedNotification,'specializes',5.2,"DESCRIPTION: Each PlannedNotification always specializes one PlannedActivity. Each PlannedActivity might be specialized by one PlannedNotification. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
PlannedActivity,ASSOCIATION_WITH,PlannedOptionRelationship,'is a choice that has as option',5.2,"DESCRIPTION: Each PlannedOptionRelationship always is a choice that has as option one PlannedActivity. Each PlannedActivity might be an option that can satisfy one or more PlannedOptionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
PlannedActivity,ASSOCIATION_WITH,PlannedOptionRelationship,'is an option that can satisfy',5.2,"DESCRIPTION: Each PlannedOptionRelationship always is an option that can satisfy one PlannedActivity. Each PlannedActivity might be a choice that has as option one or more PlannedOptionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
